# q:1.000000e+00, m:1.836000e+03, N:480 - x,px,py,pz,w
1.985140887678551564e+02 6.764966247786746711e-02 1.115920561282117852e-03 0.000000000000000000e+00 1.963495408493620871e-03
1.986451243647675255e+02 6.843273288493433026e-02 1.122107836902538815e-03 0.000000000000000000e+00 1.963495408493620871e-03
1.989071429791338801e+02 5.847727845060164686e-02 1.114707214351150916e-03 0.000000000000000000e+00 1.963495408493620871e-03
1.990380780608839189e+02 4.651827388529204688e-02 1.107672611882000229e-03 0.000000000000000000e+00 1.963495408493620871e-03
1.992998199059129547e+02 1.777609410255499844e-02 1.110313370038104467e-03 0.000000000000000000e+00 1.963495408493620871e-03
1.994306336059052285e+02 7.609641802002063173e-03 1.113659391482850827e-03 0.000000000000000000e+00 1.963495408493620871e-03
1.996921645073868774e+02 -6.293259137044836249e-03 1.101809318608444133e-03 0.000000000000000000e+00 1.963495408493620871e-03
1.998228819160857483e+02 -1.213737789885385721e-02 1.092954082351844242e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.000843297241873699e+02 -2.286947959145346071e-02 1.092202764544726156e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.002151254431832967e+02 -2.863808087832814264e-02 1.094684270727703124e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.004768825227434377e+02 -3.850758108140940605e-02 1.084834695451819195e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.006078425550893201e+02 -4.077924137952512740e-02 1.077708130363407056e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.008698598360169001e+02 -4.196003771606886257e-02 1.078138945263044024e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.010008595113199021e+02 -4.250906982181321125e-02 1.081330839279035080e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.012628904785968018e+02 -4.248862404854172881e-02 1.077781001877507576e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.013939497300774519e+02 -4.113886525103435665e-02 1.074577288750049649e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.016561402954131950e+02 -3.636356416396026303e-02 1.078100593615087879e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.017872471248691966e+02 -3.350822618224039151e-02 1.082157625115144585e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.020495055225960073e+02 -2.625941717669410397e-02 1.085330980321739386e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.021806627950882387e+02 -2.148197601734072593e-02 1.086028872202566414e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.024430580323402467e+02 -9.024121785056554018e-03 1.091216361160768280e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.025743012957645419e+02 -1.039026506724077814e-03 1.094957709974341171e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.028368599629001494e+02 1.777816289652164178e-02 1.102143963430853631e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.029681503785983523e+02 2.804218050098117657e-02 1.105223347565270197e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.032307838495461851e+02 5.062393218213305512e-02 1.109128889287636826e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.033621389619118816e+02 6.315054621950819125e-02 1.111157803829913426e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.036248435502958500e+02 8.719495888562101005e-02 1.119319788684343658e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.037561248671046599e+02 9.626776361123284831e-02 1.123340872176196298e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.040185839688908516e+02 1.092500312251446642e-01 1.124535410398064348e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.041497820658601086e+02 1.137568844343294222e-01 1.124573793837142744e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.044120993501397550e+02 1.191039197063160637e-01 1.132485707139264594e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.045431939570785289e+02 1.199895391552081303e-01 1.136837749345587668e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.048052235907726981e+02 1.178966718012885995e-01 1.135519420633211620e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.049361280068530675e+02 1.146296718498561185e-01 1.133900576693522549e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.051975324498976931e+02 1.012297333828304086e-01 1.141058997839162559e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.053278974083327171e+02 8.931913003617400482e-02 1.145485027861590979e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.055883236467796849e+02 6.156787316251368519e-02 1.142773783343372946e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.057186415177739036e+02 5.031424901159291252e-02 1.140053194198951221e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.059795849478427954e+02 3.403225188260435019e-02 1.146006793223654490e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.061102471373187370e+02 2.925944702900300232e-02 1.150249341149788863e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.063718153904077326e+02 2.283720910653193326e-02 1.146589221292896926e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.065026115956148089e+02 1.856823704253031740e-02 1.143062810070895807e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.067642280176035854e+02 8.777312539567273461e-03 1.147196909809069512e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.068950459721398829e+02 3.980710704109532982e-03 1.150749453222747265e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.071567171471149607e+02 -4.552728585232873257e-03 1.147075011488114284e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.072875704887890720e+02 -7.828223090224399605e-03 1.143675110661768191e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.075493217080542649e+02 -1.269558623505298231e-02 1.146622945725403507e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.076802148101229761e+02 -1.461066009552711153e-02 1.149360159790344680e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.079420383821119458e+02 -1.757910923223924421e-02 1.145194629798435828e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.080729598479483400e+02 -1.880860168918446068e-02 1.141575021827407211e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.083348319851429835e+02 -2.061817184867806296e-02 1.142322813016924052e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.084657791856155882e+02 -2.116837360742294949e-02 1.144021249321526806e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.087276931607978838e+02 -2.184472950753397341e-02 1.141093821116743101e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.088586473463350330e+02 -2.225039336973370224e-02 1.138685112508756826e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.091205674944416728e+02 -2.276875280057759354e-02 1.139406787430539318e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.092515354982538440e+02 -2.264585094907933804e-02 1.140973154836532688e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.095134874289301763e+02 -2.190022774662277183e-02 1.141297377861503039e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.096444603426727440e+02 -2.155621383276155184e-02 1.141098183005771673e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.099064142948742813e+02 -2.063421970255353149e-02 1.143443031496924923e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.100373951346914509e+02 -1.991400430768236474e-02 1.145540389075935762e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.102993655197112730e+02 -1.827634501838606290e-02 1.150106782323327996e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.104303449201492242e+02 -1.766775570903505316e-02 1.152413301889262422e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.106922960127761257e+02 -1.681303670343307910e-02 1.156543482015098085e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.108232603406287637e+02 -1.658308999603772677e-02 1.159017294415245905e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.110851659656281356e+02 -1.676433762263742494e-02 1.166904972391971055e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.112160966063955811e+02 -1.742146918380534787e-02 1.171029845378709824e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.114779112172249427e+02 -1.997723264446392422e-02 1.175446649728045584e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.116087836288986637e+02 -2.201173312856902209e-02 1.177378450517259758e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.118704672139346030e+02 -2.750550858356985012e-02 1.186023632964171119e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.120012745375068732e+02 -3.097069276423519701e-02 1.190573466537893062e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.122628503924244114e+02 -3.882707721868228212e-02 1.193068113774845267e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.123936294020985258e+02 -4.294263131360986918e-02 1.193441573336446841e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.126552001255057860e+02 -5.099689097617769729e-02 1.200424696863448739e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.127860012960089193e+02 -5.465588268566236307e-02 1.204297977132851635e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.130476488115990037e+02 -6.100804662792577715e-02 1.203740985223834391e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.131784929167271514e+02 -6.364596169412328752e-02 1.202242502537023564e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.134402295400481648e+02 -6.763565793619236155e-02 1.206576577789940895e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.135711168435069851e+02 -6.892545494892129976e-02 1.209292677021082041e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.138329310883335381e+02 -7.022570856853890819e-02 1.205413520400022134e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.139638488318352074e+02 -7.041168041495965424e-02 1.202076345744032201e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.142257051233368941e+02 -7.014346980913997720e-02 1.203489462231919485e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.143566333740882897e+02 -6.995334260767605006e-02 1.204974208610123682e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.146184896272396827e+02 -6.958417083649603985e-02 1.198615860626869563e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.147494073822500411e+02 -6.955036171964502911e-02 1.194157818164603502e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.150112243234891594e+02 -6.983412435747393676e-02 1.193945390144660361e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.151421151103087652e+02 -7.025489985557953343e-02 1.194977634962443363e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.154038700609193882e+02 -7.158496899830502080e-02 1.188640682155348190e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.155347302547839377e+02 -7.251822584104661296e-02 1.184463108265418081e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.157964306091442666e+02 -7.476681687966066359e-02 1.184709872752723542e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.159272705071624614e+02 -7.605278191098191476e-02 1.186158482990913197e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.161889365027856797e+02 -7.934657039556404501e-02 1.181776811653044738e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.163197567255631668e+02 -8.171054001721839155e-02 1.178819082886402823e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.165813831359880623e+02 -8.830918509409281525e-02 1.180997438231664969e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.167121873810720274e+02 -9.288691384261814343e-02 1.183504035317259036e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.169738320490556873e+02 -1.022179717426649204e-01 1.182495696754460104e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.171046995774377706e+02 -1.053688255583542926e-01 1.181403386064768185e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.173665145298262473e+02 -1.089855649893428369e-01 1.186258195998044114e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.174974417375198357e+02 -1.099064639220628109e-01 1.189980775545261679e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.177593155848824154e+02 -1.110255849627145852e-01 1.192470194623725284e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.178902393550746694e+02 -1.119961315078328440e-01 1.193091726459456900e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.181520583994865490e+02 -1.150351428472670967e-01 1.199361445299469741e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.182829433709563318e+02 -1.173139440133377231e-01 1.203349241953837866e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.185446773305505701e+02 -1.229479715810939400e-01 1.207425099019410544e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.186755256354202288e+02 -1.260620410478218156e-01 1.208760331852998769e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.189372088472269411e+02 -1.323113762127913484e-01 1.214245641615979612e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.190680498808816594e+02 -1.351495989054361802e-01 1.217345655593814798e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.193297568951529115e+02 -1.398118693499598719e-01 1.220693820811698249e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.194606300394176230e+02 -1.414317854353097093e-01 1.221574985919760773e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.197224327286155301e+02 -1.430982317094796619e-01 1.223910962013510448e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.198533631687827778e+02 -1.431336600520107527e-01 1.225012373688183194e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.201152859559402657e+02 -1.418347293544328092e-01 1.225876004665117126e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.202462703711134395e+02 -1.407360785024728833e-01 1.225664599312473570e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.205082767409855933e+02 -1.381530551295770404e-01 1.224047894921137438e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.206392829534165401e+02 -1.370845414401060391e-01 1.223001119054655927e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.209012858834711892e+02 -1.360249565596323151e-01 1.221641447537276642e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.210322625724087118e+02 -1.365185150066453024e-01 1.220730417016002841e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.212941631159370388e+02 -1.395756693215490229e-01 1.216442316312765131e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.214250757688903377e+02 -1.422008841011133118e-01 1.214074419317515488e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.216868398921094467e+02 -1.488224057337438344e-01 1.212260132213145974e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.218176914720101252e+02 -1.523313057215684996e-01 1.211673164707632649e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.220793587216390961e+02 -1.589916182992612836e-01 1.207330674595910982e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.222101813353567366e+02 -1.617401994360126993e-01 1.205032611264580814e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.224718457381047472e+02 -1.653550012176609740e-01 1.205074134727640925e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.226027053054274916e+02 -1.658298175728415147e-01 1.205670024627612715e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.228645018368565331e+02 -1.639184349302741373e-01 1.202130189949905019e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.229954428921161593e+02 -1.615029574027504189e-01 1.199954332219998077e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.232574152026678576e+02 -1.540381029014978309e-01 1.201414340258359290e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.233884390607041439e+02 -1.492666986256289685e-01 1.202946007442157010e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.236505489338943562e+02 -1.382638722297816203e-01 1.200535562583202867e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.237816159938510339e+02 -1.325184323624377103e-01 1.198858929060924458e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.240437462855650494e+02 -1.215408731357569549e-01 1.202109664651446978e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.241747811725615520e+02 -1.170440666747887409e-01 1.204691768572572260e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.244367774917041913e+02 -1.103155737825099736e-01 1.204048626634927205e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.245677218046657231e+02 -1.083059518343620770e-01 1.203186140707636484e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.248295056523014637e+02 -1.065788704694951433e-01 1.208099947035917807e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.249603381004668847e+02 -1.066476485701875893e-01 1.211477662496145483e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.252219199489214816e+02 -1.075408198073277560e-01 1.212246018849286438e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.253526844726368097e+02 -1.076990600798740094e-01 1.211920608168148665e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.256142141613837850e+02 -1.064721921462367660e-01 1.217357845107716304e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.257450051310351569e+02 -1.045413343141148588e-01 1.220874092298022571e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.260066823875867499e+02 -9.743557878625955238e-02 1.222045061096131355e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.261375865831115846e+02 -9.195337244418975986e-02 1.221734107396948033e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.263995315208310899e+02 -7.745277805867291365e-02 1.226113768697741991e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.265305644871057495e+02 -6.875862462856970059e-02 1.228883047562433434e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.267927231408261548e+02 -4.966187668927071752e-02 1.229183926609069217e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.269238195455959612e+02 -4.013206444497489922e-02 1.228357678569878689e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.271859971831962923e+02 -2.333491731950522105e-02 1.230158809990984951e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.273170363550211164e+02 -1.761480178594287960e-02 1.231293327425738273e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.275789742372288060e+02 -1.418196113737162783e-02 1.229183840889820894e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.277098377189155087e+02 -1.823027536463421930e-02 1.227179476289474991e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.279713934418610393e+02 -3.456189449577831696e-02 1.225263014273388984e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.281021051767797019e+02 -4.455010177192759990e-02 1.224420767561140450e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.283634238529995457e+02 -6.585427921810610430e-02 1.219954434233238866e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.284940378565638071e+02 -7.586810022385734320e-02 1.217087749030102859e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.287552558628865143e+02 -9.304867330589239316e-02 1.212581745572204354e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.288859054159195807e+02 -9.929394848557793196e-02 1.210587187522727546e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.291473602926637341e+02 -1.060910273176459973e-01 1.205924345647503169e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.292782043748606213e+02 -1.060843789822098482e-01 1.203469134852640536e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.295401296117152583e+02 -9.900017891232082423e-02 1.199041667600651059e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.296712003867587839e+02 -9.185998382477517099e-02 1.197108305311145619e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.299335196796685352e+02 -7.211167031085075063e-02 1.193933915576861609e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.300647319033062104e+02 -6.079598280648924880e-02 1.192429167056782962e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.303272007661100247e+02 -3.709762126169317831e-02 1.188702747462393227e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.304584080238862782e+02 -2.595431646105158738e-02 1.187049058206675941e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.307206976779189631e+02 -8.153755925433776863e-03 1.186018796558606240e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.308517250294289909e+02 -3.583098603358505791e-03 1.185873861719656183e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.311135212182058183e+02 -4.993157959628870962e-03 1.183856725829397077e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.312442679638708114e+02 -1.218987519749623744e-02 1.182928590294878490e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.315054833994128387e+02 -3.455588013753304460e-02 1.184252337721780884e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.316359601720857881e+02 -4.636740118495052965e-02 1.185342826381856644e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.318968096634185940e+02 -6.902657686561530781e-02 1.184608576531089551e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.320272813005890100e+02 -7.862685705107640144e-02 1.184077133768161438e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.322884517862325993e+02 -9.138904095226024760e-02 1.187033420259178684e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.324192268057526292e+02 -9.263568842752631372e-02 1.189053819171765822e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.326811448414428298e+02 -8.424400981244545283e-02 1.189114001082761281e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.328122642776316411e+02 -7.438610437512538365e-02 1.188658832261488881e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.330747790789199883e+02 -4.604449150906035626e-02 1.191973826441991699e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.332061343294772655e+02 -2.956904707766677687e-02 1.194103050318508870e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.334689508697470615e+02 5.200186753202926115e-03 1.193763482069853683e-03 0.000000000000000000e+00 1.963495408493620871e-03
