# q:-1.000000e+00, m:1.000000e+00, N:480 - x,px,py,pz,w
2.044953361412451329e+02 -7.275053755185947879e-02 -1.847554451406542564e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.047379773373571652e+02 -6.974647111905231400e-02 -3.376725211357861633e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.049147021389797771e+02 -6.767355626529000800e-02 -4.357583963255570736e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.051555582901619630e+02 -6.442398041224259297e-02 -5.573761392896495193e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.053319939621761705e+02 -6.226760169168061437e-02 -6.245442401692066769e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.055711734212770523e+02 -5.909860874808520181e-02 -6.925024395906942409e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.057474176219006381e+02 -5.709558280247845063e-02 -7.146381903300264016e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.059850980091272845e+02 -5.427942806948555382e-02 -7.149561459105641115e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.061612546856095207e+02 -5.255272039766606396e-02 -6.851476467737867282e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.063975667116679631e+02 -5.011973648097910183e-02 -6.148243644289281412e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.065736596084575467e+02 -4.858128818332584781e-02 -5.348414074274163849e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.068085869379317216e+02 -4.627714587290886195e-02 -4.027208198423370966e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.069845099217147890e+02 -4.466296304372976284e-02 -2.830636950143668173e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.072178723152390489e+02 -4.209301400027075368e-02 -1.089889862721561860e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.073934211432461723e+02 -4.012347562476706320e-02 3.237710075157829159e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.076249661844755110e+02 -3.700812076775475412e-02 2.206113890078349737e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.077999343936754997e+02 -3.457926884728243500e-02 3.611235294981733623e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.080294895190341720e+02 -3.095657734848056286e-02 5.323738582135868758e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.082037856090169043e+02 -2.823202610781527788e-02 6.487223847695430812e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.084313812970320612e+02 -2.446317526556941388e-02 7.740066701559518425e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.086050837424319866e+02 -2.179507033198275004e-02 8.461219314148851756e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.088309549963980771e+02 -1.835883006634190379e-02 9.032650883533867303e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.090042672490018560e+02 -1.608116665814731880e-02 9.174874197767363126e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.092287366632342014e+02 -1.328185042018092260e-02 8.945667023412444407e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.094018664678163475e+02 -1.150076607506371473e-02 8.457578314097499717e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.096251639367087876e+02 -9.264537450879127209e-03 7.428738006075123745e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.097981893845268928e+02 -7.770141539950152672e-03 6.354352311945721254e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.100203090312105871e+02 -5.654801977999968435e-03 4.652048733836799954e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.101931065859250793e+02 -4.018487738144260399e-03 3.130200279722668288e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.104137913949529661e+02 -1.453555605122706321e-03 9.935540986871566754e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.105860754145610088e+02 7.246574923685166966e-04 -7.585892534710106383e-03 0.000000000000000000e+00 1.963495408493620871e-03
