# q:-1.000000e+00, m:1.000000e+00, N:480 - x,px,py,pz,w
2.127358126864800170e+02 -4.463438679238812545e-02 -1.320524754225751995e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.128736975283010509e+02 -3.131638584484475879e-02 -2.113136401924409213e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.131268908038923939e+02 4.535752017651523138e-03 -3.446508815356206235e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.132571659548908087e+02 2.562970408370575381e-02 -4.036198554310903575e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.134972894103098042e+02 6.376985329855222595e-02 -4.918633759209810608e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.136222158469554699e+02 8.013061413749610062e-02 -5.255704547238548852e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.138554976361121476e+02 1.016090393965344008e-01 -5.649758156756337080e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.139789564434936722e+02 1.062610223808127669e-01 -5.731564552817705049e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.142130227136884457e+02 1.033808549939421728e-01 -5.648188532546258855e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.143390330803541133e+02 9.503795898292666244e-02 -5.480818564563487705e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.145810313945889618e+02 6.998863778461897334e-02 -4.936692753352388552e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.147128939707316704e+02 5.232324542942731749e-02 -4.528139507363888594e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.149673610840720812e+02 1.661260422802898762e-02 -3.553774825215034738e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.151060483226470126e+02 -1.879243270684852196e-03 -2.932094148690306268e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.153709998486326640e+02 -2.891971985132989198e-02 -1.622937051419443555e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.155130962722762149e+02 -3.732640391025596194e-02 -8.700276618866700784e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.157785911753504422e+02 -3.841444098712931687e-02 5.577407068570605642e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.159179389115748222e+02 -3.145536130739875341e-02 1.298347663132374818e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.161740835166248473e+02 -7.339152525934498905e-03 2.563591486948431086e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.163072757558766739e+02 9.094366160928457621e-03 3.154941755257268943e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.165519932370281140e+02 4.092923784589624914e-02 4.061043676329454399e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.166798713727252732e+02 5.635850232644384894e-02 4.433710652154662091e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.169172906366429743e+02 7.820233448488290995e-02 4.909294459662708610e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.170428510320152498e+02 8.525666511493404376e-02 5.046441870494795534e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.172793645502792117e+02 8.787991471999337389e-02 5.085592277369349601e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.174060840989156986e+02 8.412817734026240002e-02 4.990421354355140116e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.176480483808048803e+02 6.729768929118622178e-02 4.606353988879305916e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.177789189077096523e+02 5.484550104372198226e-02 4.289695109658475669e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.180307644972111234e+02 2.650638926121390293e-02 3.511127172342332070e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.181670736066584197e+02 1.156481168415466297e-02 2.999242299494104813e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.184285103825113481e+02 -1.365297698963609252e-02 1.902579148238172646e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.185683233033342958e+02 -2.250148758354529946e-02 1.259180815900705075e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.188327206469610076e+02 -2.974196186994461713e-02 9.957421231865659639e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.189714279131561625e+02 -2.687834357792529688e-02 -6.527688073394627422e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.192303079331268805e+02 -1.275357442330468487e-02 -1.822209928870545115e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.193643791300135319e+02 -6.617299141041879662e-04 -2.382498547346509898e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.196142026554782092e+02 2.374439664328345523e-02 -3.277877008671647996e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.197434188155185950e+02 3.724680577997903363e-02 -3.658560184057143561e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.199863580840707016e+02 5.700189333424246496e-02 -4.183999880210608757e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.201128027565342791e+02 6.507440423392918394e-02 -4.357301405363166458e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.203538690468137986e+02 7.057034789567481758e-02 -4.487293386046591337e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.204804042655106855e+02 7.015782132150970296e-02 -4.451692728335954197e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.207250524852299804e+02 5.941260462402087050e-02 -4.191755674336530291e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.208542891671977770e+02 5.141427010695927280e-02 -3.957841909999153529e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.211065909932876821e+02 2.965392554539668032e-02 -3.334665384082690642e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.212398888057723241e+02 1.845645809011843899e-02 -2.926379610939157105e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.215004111046031596e+02 -3.358349054851189619e-03 -2.005735547639220240e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.216367898836309678e+02 -1.126708687071554041e-02 -1.474014662736634063e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.219012200444049654e+02 -2.104604037260779728e-02 -3.882614844730034043e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.220374811931306738e+02 -2.067087407798429144e-02 1.799431214206140273e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.222991240778417819e+02 -1.350503195252988724e-02 1.240515928554853931e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.224322157115950347e+02 -5.332044688439330909e-03 1.744090567034727313e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.226871199003877280e+02 1.244140577096536360e-02 2.600730340473095814e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.228162495697565646e+02 2.312819677451891098e-02 2.964545272577435164e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.230650995961227920e+02 3.990700574508482257e-02 3.509172942068956025e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.231915583895147392e+02 4.741126186848373947e-02 3.698017392108611245e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.234380120103025433e+02 5.424112857978265201e-02 3.889497058245514061e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.235640289304473924e+02 5.541941298838126695e-02 3.895699307826225311e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.238125650650502507e+02 4.933518901871428164e-02 3.732114122428378256e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.239403232809699205e+02 4.428069776364581406e-02 3.562999420593833122e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.241944973798088938e+02 2.846999568803307984e-02 3.068682943558119769e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.243252713598153036e+02 2.019676644571316917e-02 2.745022438231430328e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.245860216610062992e+02 2.712557567393355379e-03 1.978420598572500078e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.247193782263619823e+02 -3.976768985171005855e-03 1.542086175452069274e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.249839650519849101e+02 -1.369158399541422697e-02 6.123608949342591867e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.251177503440625003e+02 -1.472138778953984220e-02 1.319793028356476550e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.253811912172423035e+02 -1.172318958867407321e-02 -8.054432397303412650e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.255129996634198335e+02 -6.643286526697034927e-03 -1.247455094732553005e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.257716588211045803e+02 5.812864054156485771e-03 -2.036226998256812082e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.259005085117919407e+02 1.363733654365946457e-02 -2.371700251517107616e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.261541642388444302e+02 2.714377809904384986e-02 -2.903697898458730831e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.262807578412707414e+02 3.331062425295096274e-02 -3.094351733702397356e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.265318973649787040e+02 4.027208844623614281e-02 -3.319124636716494492e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.266578822325165277e+02 4.192125677911631709e-02 -3.352133427247201425e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.269100152262919039e+02 3.906727320901721978e-02 -3.260626069239567215e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.270371378731162508e+02 3.584047293274181256e-02 -3.139702022284943661e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.272932263793484537e+02 2.491630774803143752e-02 -2.752270546392167061e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.274225898347111183e+02 1.883104776326311597e-02 -2.495018225681452928e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.276836617507939309e+02 5.616845446499083017e-03 -1.863373847200043010e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.278151223307614544e+02 1.684358519540123111e-04 -1.504992523524845693e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.280794761540900595e+02 -8.197994083344477267e-03 -7.207031511287864678e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.282115999872729333e+02 -9.847879537183811677e-03 -3.166796663257417238e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.284756769047731098e+02 -9.071179773919624961e-03 4.930674437318241510e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.286066661566790117e+02 -6.151488647449084024e-03 8.756335890199551386e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.288674776707748322e+02 2.301208915291327872e-03 1.578475074091389985e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.289963899516656625e+02 7.727969045555071331e-03 1.880156518740294103e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.292533011018418279e+02 1.806430017036103619e-02 2.375887136019997348e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.293804544402881049e+02 2.277509750672352187e-02 2.558834710169989313e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.296350559916270413e+02 2.901349681824976628e-02 2.793643351882832970e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.297616099761939665e+02 3.062104918162188508e-02 2.841943263627563221e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.300165292920572426e+02 2.969644117428399746e-02 2.801270591806583332e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.301438228791993765e+02 2.764465221724344418e-02 2.715617100899881398e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.304014144913965652e+02 2.037302640887699023e-02 2.415177572337552370e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.305303477956693712e+02 1.597173843059755335e-02 2.210233047993826749e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.307915692106733445e+02 6.395332865558017721e-03 1.694893979418052032e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.309221405637965461e+02 2.142231702573298667e-03 1.400530457393856232e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.311859591623059771e+02 -4.501270952554172616e-03 7.473594477389669533e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.313172213232617764e+02 -6.239121472842871878e-03 4.091933322127971201e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.315811686799106894e+02 -6.514054681570452011e-03 -2.775422728041082587e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.317118252928241873e+02 -4.948261668355940709e-03 -6.046803563790836833e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.319736158045483307e+02 6.199094640417339430e-04 -1.214934837229280362e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.321028711413869985e+02 4.255739906310472553e-03 -1.480470844200465763e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.323617744824248348e+02 1.181359026438952992e-02 -1.925805072320006250e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.324897272332265459e+02 1.525112868450985079e-02 -2.094641195014164958e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.327467088319287143e+02 2.034975795385952566e-02 -2.322579263062520272e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.328741431169999032e+02 2.172265920745380247e-02 -2.377720514647461703e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.331310894625879939e+02 2.177725771967466140e-02 -2.370495265235628701e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.332589923148348134e+02 2.050070124765691892e-02 -2.310498159403532870e-01 0.000000000000000000e+00 1.963495408493620871e-03
