# q:-1.000000e+00, m:1.000000e+00, N:480 - x,px,py,pz,w
2.029975193085444118e+02 1.149391890638837843e-01 3.498826621114001667e-05 0.000000000000000000e+00 1.963495408493620871e-03
2.030863595016008389e+02 1.106651233789103517e-01 1.213096339144931093e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.033439638936802112e+02 9.791218251713967868e-02 4.775815531013450320e-05 0.000000000000000000e+00 1.963495408493620871e-03
2.035565029866495195e+02 9.161487164300183283e-02 1.259845770618091905e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.038539351637543575e+02 8.746228162564022302e-02 3.578598083600917042e-05 0.000000000000000000e+00 1.963495408493620871e-03
2.041139939836604071e+02 8.637060918890218653e-02 1.296323581929473571e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.044382465468424641e+02 8.769830171690895515e-02 2.355106178344277428e-05 0.000000000000000000e+00 1.963495408493620871e-03
2.047147631195041981e+02 9.356227843609649097e-02 1.254376643474702639e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.049501160483737294e+02 1.008880806039589989e-01 7.569805311650790224e-05 0.000000000000000000e+00 1.963495408493620871e-03
2.050775058801217199e+02 1.051008360105415707e-01 9.800925555729741350e-05 0.000000000000000000e+00 1.963495408493620871e-03
2.052291458235650339e+02 1.071382383395660387e-01 8.608449010338037615e-05 0.000000000000000000e+00 1.963495408493620871e-03
2.053134060663635125e+02 1.059981499350652473e-01 9.553162137232915053e-05 0.000000000000000000e+00 1.963495408493620871e-03
2.054703427693734454e+02 1.008444547562668825e-01 7.853491356728400062e-05 0.000000000000000000e+00 1.963495408493620871e-03
2.056659320648678886e+02 9.607434633917197320e-02 9.769034469104588298e-05 0.000000000000000000e+00 1.963495408493620871e-03
2.060231076587687937e+02 9.360467064240407531e-02 6.937233728981001329e-05 0.000000000000000000e+00 1.963495408493620871e-03
2.062620480375279044e+02 9.836690799971634092e-02 8.425124123358177929e-05 0.000000000000000000e+00 1.963495408493620871e-03
2.065990033956058483e+02 1.061517242967302543e-01 9.058845289153474758e-05 0.000000000000000000e+00 1.963495408493620871e-03
2.067366706937039282e+02 1.079309770497164367e-01 4.940560792492419218e-05 0.000000000000000000e+00 1.963495408493620871e-03
2.069679088786242005e+02 1.104224065129398302e-01 8.851348468798714460e-05 0.000000000000000000e+00 1.963495408493620871e-03
2.071207217345868514e+02 1.116603838441311836e-01 2.116836832817186123e-05 0.000000000000000000e+00 1.963495408493620871e-03
2.073260231765641208e+02 1.133733545216941418e-01 1.392087848828431665e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.074681903400276610e+02 1.147001777019501095e-01 -2.258754864007580647e-05 0.000000000000000000e+00 1.963495408493620871e-03
2.076753279415296163e+02 1.166919579776193594e-01 1.639215318065865928e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.078271568309577333e+02 1.179522040703344793e-01 -3.535763246986076591e-05 0.000000000000000000e+00 1.963495408493620871e-03
2.080104324873256019e+02 1.191983318023772109e-01 1.843929138298543093e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.081583469537244753e+02 1.203542599860889240e-01 -5.605642779107324265e-05 0.000000000000000000e+00 1.963495408493620871e-03
2.083569234051093702e+02 1.219379149179706662e-01 2.051213976270295589e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.084693553639147012e+02 1.222747881669709047e-01 -5.796313532144484605e-05 0.000000000000000000e+00 1.963495408493620871e-03
2.086746272726869336e+02 1.231670177224317708e-01 1.749947561973259880e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.088037727606798626e+02 1.237785182585584148e-01 -4.899914929976747797e-05 0.000000000000000000e+00 1.963495408493620871e-03
2.089839658543396013e+02 1.244892927452429798e-01 1.903516178686889999e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.091235024831349563e+02 1.241590945155489206e-01 -7.763206204315955519e-05 0.000000000000000000e+00 1.963495408493620871e-03
2.092976960870034873e+02 1.236419115969795701e-01 1.531384086495661003e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.094324067796543147e+02 1.234672371638863564e-01 -6.880032662555805368e-05 0.000000000000000000e+00 1.963495408493620871e-03
2.096242982158593975e+02 1.229783838132988832e-01 1.768480900188566926e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.097541406283568790e+02 1.220914619145641172e-01 -1.083456997526182426e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.099371307235342954e+02 1.207543334626478837e-01 1.946980469555325459e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.100805266882268256e+02 1.194809202253411529e-01 -1.276875213272492726e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.102690042386270761e+02 1.180777322847816890e-01 2.258985983710848160e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.104087269807649534e+02 1.170206338607428787e-01 -1.460845105560256178e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.105933070373757801e+02 1.152598860818577486e-01 2.728607961799146267e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.107392200072720527e+02 1.134612647468450641e-01 -1.939398757433667003e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.109229727213312060e+02 1.113811554374131568e-01 2.903499678785823154e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.110642173395469854e+02 1.099482483649261572e-01 -1.896303054885751496e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.112438146251779472e+02 1.078370633338207596e-01 2.610767790528967431e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.113912636367252560e+02 1.056954865203304089e-01 -1.800973279675821223e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.115700747725420570e+02 1.028170368519052691e-01 2.367876409452563638e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.117079043177338065e+02 1.003653482931654572e-01 -1.696932303060282119e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.118943642908995741e+02 9.712442979895320738e-02 2.236259035288962064e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.120461970436956562e+02 9.462662635140187128e-02 -1.842632689171482007e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.122179665194335314e+02 9.099364998092235313e-02 2.429745857308609168e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.123877313999541911e+02 8.702560695590350059e-02 -2.116585499743744037e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.125709038216190265e+02 8.305908593207872448e-02 2.724824895402903012e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.127237164542583230e+02 7.997830879022455042e-02 -2.543557407239850241e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.129289334005677574e+02 7.516404745916349661e-02 3.278259335049233314e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.130936046406582989e+02 7.104122992943542880e-02 -2.874538017917960026e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.133011942141003487e+02 6.649736637740791267e-02 3.567104000258639876e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.134624494953298495e+02 6.290102715905951380e-02 -2.933202624502286677e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.136781197702753445e+02 5.806042259193482796e-02 3.255486638058214480e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.138576862783959882e+02 5.400991995431993209e-02 -2.604417298309225125e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.140601841735251583e+02 4.985434004293752552e-02 3.088056628668555846e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.142471938679780408e+02 4.623778701861148976e-02 -2.500154396193885516e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.144630432076000943e+02 4.185466767864869791e-02 2.900077545624277892e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.146481781203854098e+02 3.853589236091297526e-02 -2.474183716385910036e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.148708460035451537e+02 3.477857983816153714e-02 2.752748903065036987e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.150597255878611236e+02 3.182460329761689632e-02 -2.444299648408954930e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.152944857717178593e+02 2.882155530564409207e-02 2.867161012985125035e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.154928089090513197e+02 2.642029117920956238e-02 -2.789409407732113769e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.157214223104167559e+02 2.398473953604308290e-02 3.413843808645814328e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.159339272731206449e+02 2.261138089358487313e-02 -3.397451602174677318e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.161601360413883128e+02 2.136922376734494075e-02 3.996400832507794685e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.163633500082261776e+02 2.046990867330533009e-02 -3.572200805025371436e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.166029484279700625e+02 1.980009098338456758e-02 4.052038026680294036e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.167816385622764415e+02 1.947183630814440514e-02 -3.502647168228716556e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.170032296963051976e+02 1.965589707307542275e-02 3.838160897600344061e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.172001509476201875e+02 1.995709782740225091e-02 -3.216259929422600147e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.173965041923681838e+02 1.985386913980773105e-02 3.765334893395082261e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.175697971526450090e+02 1.984786671647314343e-02 -3.154384929271945837e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.177627085729573366e+02 1.949781609515864253e-02 3.522589257267389048e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.179309890789391488e+02 1.918848965298506487e-02 -3.149516153516523378e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.181227168158065126e+02 1.872989199190916443e-02 3.639522526712330721e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.182876099473964473e+02 1.811917672171530977e-02 -3.151455741375330539e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.184771963126495393e+02 1.702190776076705284e-02 3.887973835721336615e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.186419965670695262e+02 1.614467889086174807e-02 -3.666920901375816488e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.188385169453320600e+02 1.534186955179650882e-02 4.410788516569463759e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.190063718835217799e+02 1.431610210987611237e-02 -4.099681662222611910e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.191985321685801011e+02 1.277112541492943232e-02 4.776333980861162485e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.193675246326126285e+02 1.172874043702551265e-02 -4.112805600357178118e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.195583791865408330e+02 9.987542698265919339e-03 4.817860595827545269e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.197196500330239530e+02 8.074088638907687271e-03 -4.146619157541887673e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.199019951250631379e+02 5.581205560771821880e-03 4.694495415544955134e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.200533122591583322e+02 2.698427345725431126e-03 -3.986938127933647709e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.202250136194207073e+02 -1.691322423747686557e-03 4.679617374831003323e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.203693664691113554e+02 -6.188209692181159682e-03 -3.989398320719744827e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.205371438209440100e+02 -1.284004092560520061e-02 4.677347941844195401e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.206864311945997201e+02 -1.946484489169938992e-02 -4.108180215492986641e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.208710020528784526e+02 -2.786625083418894921e-02 4.826814159425285708e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.210353978450744137e+02 -3.525022933499884215e-02 -4.183051438901940855e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.212449560648363445e+02 -4.451381269043455657e-02 5.052830747663001731e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.214279484787445824e+02 -5.246000441048744023e-02 -4.335162269752061009e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.216609574772362237e+02 -6.196092597380162270e-02 5.265440039763315174e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.218762613172883675e+02 -6.985520849501253293e-02 -4.835887796336333332e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.221279936087388194e+02 -7.837501519367023883e-02 5.845269849689305620e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.223728261243454654e+02 -8.547281795531327941e-02 -5.186271561052994972e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.226651808174327698e+02 -9.292214647399404948e-02 5.984527677562770332e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.229433953098502741e+02 -9.818960606992843676e-02 -5.088868624531839085e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.232692250892619654e+02 -1.009489330653641770e-01 5.754765144981116532e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.235566713931158631e+02 -9.980322448894130005e-02 -5.005641870195013396e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.238243904303168108e+02 -9.826791051401587151e-02 5.905100382234258717e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.240535793582758401e+02 -9.959767234871652608e-02 -5.267127532520104972e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.242986162545203115e+02 -1.044343461206604096e-01 6.034885324102673551e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.244812029715652955e+02 -1.095180118789754464e-01 -5.478424726362678956e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.247536731443377107e+02 -1.163454020493037699e-01 6.215143700353804694e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.249756399256503698e+02 -1.204136623565273123e-01 -5.447346650148234340e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.252242614691545839e+02 -1.233235494096859286e-01 6.244396933291895954e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.254626410812741710e+02 -1.253347075110001763e-01 -5.399225043759633838e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.257446979913730445e+02 -1.270487032436705688e-01 6.536158679017357994e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.260067580777408693e+02 -1.268744324637429144e-01 -5.994939250427649231e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.262726754017653548e+02 -1.248747916826190574e-01 6.920602262779363681e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.264917416781970871e+02 -1.223958268450336118e-01 -6.310617159931471848e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.267353446556660970e+02 -1.193999728954632522e-01 7.176379556971431957e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.269886618106146727e+02 -1.163540108494051095e-01 -6.434672136283931844e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.272398659550583773e+02 -1.138521612168713892e-01 6.990696029521471658e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.274458818276608554e+02 -1.121396592892806576e-01 -6.315183193825947734e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.276538999693506469e+02 -1.113624795122963862e-01 6.962110500649987700e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.278416754191016480e+02 -1.119627198736690699e-01 -6.581881346115300195e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.280395047294325082e+02 -1.150835875570624112e-01 7.115206188818452848e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.282304318047760319e+02 -1.199785952915974618e-01 -6.912019372126267450e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.284662904504780840e+02 -1.244468497647348015e-01 7.491457728777299119e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.286934129159052702e+02 -1.260726924398164472e-01 -6.924472382105666211e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.288907014721807798e+02 -1.264603421772221292e-01 7.664076862986376939e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.290901971832971640e+02 -1.270013392487414627e-01 -6.650152029395038807e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.293101971555217347e+02 -1.281683247725849684e-01 7.715728057575241706e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.295301771534691682e+02 -1.275832639805401514e-01 -6.998494606231059562e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.298051970920608937e+02 -1.237630667273265650e-01 8.003005780794780494e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.299780502321259803e+02 -1.214894145237681300e-01 -7.561417209608026647e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.301028346359325099e+02 -1.208659298614167543e-01 8.087491192904155361e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.304128644816047995e+02 -1.170495428466387655e-01 -7.459292293288243697e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.306532908752011792e+02 -1.153712327006893579e-01 7.611194875179504767e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.308639521480391181e+02 -1.143720031473662024e-01 -7.525747388033213582e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.309817704160698213e+02 -1.166790304366442377e-01 8.041896032698408418e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.311452891997815016e+02 -1.212006749795669636e-01 -7.979336270001568913e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.313148027171607737e+02 -1.357801331659924948e-01 8.389827907104125630e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.316938238809172788e+02 -1.524807995416608830e-01 -8.290077533642577906e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.319180212044243206e+02 -1.508241338047253688e-01 8.683764722246108906e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.321580567093859599e+02 -1.454225529411221629e-01 -8.297204712944278998e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.322763907989405254e+02 -1.433902643914704012e-01 8.771162855710937321e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.326080200678662209e+02 -1.457961765296995060e-01 -7.771731051495437293e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.337152786266312319e+02 -1.417094045802943791e-01 8.536150427625505046e-04 0.000000000000000000e+00 1.963495408493620871e-03
