# q:1.000000e+00, m:1.836000e+03, N:480 - x,px,py,pz,w
1.962840910026504559e+02 1.201243864729625726e-07 1.249809228309516421e-03 0.000000000000000000e+00 1.963495408493620871e-03
1.965458903904340389e+02 1.117204740365302904e-07 1.522736062273788785e-03 0.000000000000000000e+00 1.963495408493620871e-03
1.966767900843260577e+02 1.077334889042107410e-07 1.616133167162586140e-03 0.000000000000000000e+00 1.963495408493620871e-03
1.969385894721108627e+02 1.002511091504949250e-07 1.710940605101672098e-03 0.000000000000000000e+00 1.963495408493620871e-03
1.970694891660039616e+02 9.678500690506400632e-08 1.713384505542491854e-03 0.000000000000000000e+00 1.963495408493620871e-03
1.973312885537902730e+02 9.041000872475728550e-08 1.632486938936928908e-03 0.000000000000000000e+00 1.963495408493620871e-03
1.974621882476838266e+02 8.748347071588188704e-08 1.552055215668413351e-03 0.000000000000000000e+00 1.963495408493620871e-03
1.977239876354713601e+02 8.211321652711707822e-08 1.322864864285508597e-03 0.000000000000000000e+00 1.963495408493620871e-03
1.978548873293653116e+02 7.961349939401952716e-08 1.178504982605371558e-03 0.000000000000000000e+00 1.963495408493620871e-03
1.981166867171538399e+02 7.493131929822215920e-08 8.478507929525638896e-04 0.000000000000000000e+00 1.963495408493620871e-03
1.982475864110484167e+02 7.268305909633388297e-08 6.665756670728546166e-04 0.000000000000000000e+00 1.963495408493620871e-03
1.985093857988378261e+02 6.833754243721897108e-08 2.922060815187751156e-04 0.000000000000000000e+00 1.963495408493620871e-03
1.986402854927327439e+02 6.619425064323689687e-08 1.038911515654405353e-04 0.000000000000000000e+00 1.963495408493620871e-03
1.989020848805232617e+02 6.196843922203201232e-08 -2.558808638662043696e-04 0.000000000000000000e+00 1.963495408493620871e-03
1.990329845744185207e+02 5.987423494700009247e-08 -4.232804261521121332e-04 0.000000000000000000e+00 1.963495408493620871e-03
1.992947839622098058e+02 5.575606464549914622e-08 -7.168765671470510824e-04 0.000000000000000000e+00 1.963495408493620871e-03
1.994256836561058606e+02 5.374899183941410511e-08 -8.405157464817136943e-04 0.000000000000000000e+00 1.963495408493620871e-03
1.996874830438977995e+02 4.988148294063449174e-08 -1.031246725359699374e-03 0.000000000000000000e+00 1.963495408493620871e-03
1.998183827377943089e+02 4.804703339158742173e-08 -1.097322994557519207e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.000801821255869015e+02 4.460612423251363670e-08 -1.166834971102737560e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.002110818194837520e+02 4.301416927212759995e-08 -1.170866825402717536e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.004728812072769983e+02 4.009138788584514080e-08 -1.119866853870345701e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.006037809011741899e+02 3.875335456085314832e-08 -1.066907438350071053e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.008655802889680047e+02 3.630621437556367834e-08 -9.143593890433563461e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.009964799828653099e+02 3.517164526505266466e-08 -8.176585335897542739e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.012582793706594941e+02 3.305518418654058990e-08 -5.949542744009561363e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.013891790645570836e+02 3.204263888886795899e-08 -4.724002944208311296e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.016509784523518647e+02 3.009182801195973513e-08 -2.186863286936045606e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.017818781462493973e+02 2.913156537313631980e-08 -9.081767373334201907e-05 0.000000000000000000e+00 1.963495408493620871e-03
2.020436775340446047e+02 2.724076668684873050e-08 1.537776572491001033e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.021745772279424216e+02 2.630396477603292865e-08 2.678352927929328157e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.024363766157381122e+02 2.446162362117080772e-08 4.687943420848749917e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.025672763096360995e+02 2.356321785563763434e-08 5.538256163800474568e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.028290756974321596e+02 2.183100035495180889e-08 6.855111064658789494e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.029599753913302038e+02 2.100893041578858234e-08 7.315396408670976885e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.032217747791265197e+02 1.946640609224239828e-08 7.814655628332960961e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.033526744730248481e+02 1.875287736667693956e-08 7.857359903451107937e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.036144738608215334e+02 1.744348254255344572e-08 7.543839382140026537e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.037453735547199756e+02 1.684473692948203734e-08 7.200732210005977071e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.040071729425169735e+02 1.575136898582189440e-08 6.194294539935683332e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.041380726364154157e+02 1.524552014616134734e-08 5.551522530806679134e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.043998720242126126e+02 1.430401792949900036e-08 4.069106119538762095e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.045307717181109979e+02 1.385455156403115120e-08 3.251526324102182617e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.047925711059086211e+02 1.299019139454760986e-08 1.551881980363302329e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.049234707998070064e+02 1.256522091513604826e-08 6.924710850258018063e-05 0.000000000000000000e+00 1.963495408493620871e-03
2.051852701876049139e+02 1.172916194302271815e-08 -9.549135408124084703e-05 0.000000000000000000e+00 1.963495408493620871e-03
2.053161698815033560e+02 1.131503601859918648e-08 -1.724486004907552781e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.055779692693014056e+02 1.050066947203232673e-08 -3.081786169908207283e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.057088689631999614e+02 1.010353683313131018e-08 -3.657955141636436581e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.059706683509980394e+02 9.337920404435211825e-09 -4.559095946895798087e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.061015680448967657e+02 8.974757756053720321e-09 -4.878466281218812265e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.063633674326947585e+02 8.293915448226619100e-09 -5.232400816448055112e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.064942671265937690e+02 7.979507569003611336e-09 -5.270098599083770843e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.067560665143919607e+02 7.403904248402961309e-09 -5.079489521312975609e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.068869662082910281e+02 7.141650552786421393e-09 -4.859968119772792370e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.071487655960890777e+02 6.664809389533230496e-09 -4.207633426835109044e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.072796652899883156e+02 6.445314804688546801e-09 -3.787457239512627546e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.075414646777865642e+02 6.038984078454383808e-09 -2.809635599447655356e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.076723643716858021e+02 5.845970798013519631e-09 -2.267988534512204270e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.079341637594841359e+02 5.476433246539934601e-09 -1.143215466045871868e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.080650634533833170e+02 5.295262784287584154e-09 -5.742360598637874118e-05 0.000000000000000000e+00 1.963495408493620871e-03
2.083268628411818497e+02 4.939514983082066165e-09 5.203221070198855037e-05 0.000000000000000000e+00 1.963495408493620871e-03
2.084577625350810308e+02 4.763374334133744863e-09 1.033620324207727356e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.087195619228796488e+02 4.416970815809710879e-09 1.943132852038855136e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.088504616167788299e+02 4.247882959839609648e-09 2.330654211582236577e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.091122610045773058e+02 3.921518385833890765e-09 2.936455317537612340e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.092431606984767711e+02 3.766502999530606741e-09 3.152293371653584449e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.095049600862753039e+02 3.475501151763246108e-09 3.400077712978503757e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.096358597801748260e+02 3.340976581842945833e-09 3.433026181717955183e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.098976591679733872e+02 3.094439180458742771e-09 3.321044441470501424e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.100285588618729093e+02 2.982029726703179569e-09 3.181845700232972286e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.102903582496715558e+02 2.777538152274643013e-09 2.759958346527413607e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.104212579435710211e+02 2.683414637288393521e-09 2.486541642903904365e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.106830573313697528e+02 2.509190563474594197e-09 1.851849817493358735e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.108139570252691612e+02 2.426454565002287567e-09 1.499718517652920240e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.110757564130680350e+02 2.268088144633028022e-09 7.624604314891549950e-05 0.000000000000000000e+00 1.963495408493620871e-03
2.112066561069674435e+02 2.190462784283935181e-09 3.875446195254053975e-05 0.000000000000000000e+00 1.963495408493620871e-03
2.114684554947662889e+02 2.038079644691826033e-09 -3.340166447273056906e-05 0.000000000000000000e+00 1.963495408493620871e-03
2.115993551886656974e+02 1.962641759140273284e-09 -6.723979807027864286e-05 0.000000000000000000e+00 1.963495408493620871e-03
2.118611545764646280e+02 1.814300456520276169e-09 -1.271305595098224360e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.119920542703640933e+02 1.741919608639997860e-09 -1.527196291756680805e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.122538536581629955e+02 1.602315561433843534e-09 -1.933309136949625385e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.123847533520624609e+02 1.536095370471199251e-09 -2.080537771629340047e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.126465527398614483e+02 1.412014150601751817e-09 -2.251365409735779936e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.127774524337608568e+02 1.354818689944437076e-09 -2.276201701150990832e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.130392518215599011e+02 1.250409172223822190e-09 -2.209668380659137702e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.131701515154593665e+02 1.203077665003284513e-09 -2.122486353736458995e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.134319509032583824e+02 1.117560796529876685e-09 -1.857041906473469450e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.135628505971578477e+02 1.078512703804401812e-09 -1.683520244726445904e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.138246499849568920e+02 1.006853253139850524e-09 -1.273841079372216051e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.139555496788563573e+02 9.730992499043142788e-10 -1.044761566888364871e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.142173490666554301e+02 9.089780829112083229e-10 -5.664346467976135065e-05 0.000000000000000000e+00 1.963495408493620871e-03
2.143482487605548954e+02 8.777114265784740224e-10 -3.236695419834198484e-05 0.000000000000000000e+00 1.963495408493620871e-03
2.146100481483539397e+02 8.165493087457142581e-10 1.431347460147946462e-05 0.000000000000000000e+00 1.963495408493620871e-03
2.147409478422534619e+02 7.863029878784460749e-10 3.626961245319204456e-05 0.000000000000000000e+00 1.963495408493620871e-03
2.150027472300524778e+02 7.268369637042388056e-10 7.562261319353052709e-05 0.000000000000000000e+00 1.963495408493620871e-03
2.151336469239520000e+02 6.977809479504046781e-10 9.258758144520804791e-05 0.000000000000000000e+00 1.963495408493620871e-03
2.153954463117511011e+02 6.416282571188406837e-10 1.193668751637441900e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.155263460056506233e+02 6.149152774076036013e-10 1.290475787496549165e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.157881453934496960e+02 5.646983690668860903e-10 1.404566118509360849e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.159190450873492182e+02 5.414734305010956444e-10 1.423096934135789659e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.161808444751483194e+02 4.989140514824748881e-10 1.388119947518667852e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.163117441690478415e+02 4.795377208514068276e-10 1.336101836595951443e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.165735435568468574e+02 4.443591553861311292e-10 1.168965144804779414e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.167044432507464364e+02 4.282165732332504584e-10 1.057762415804543155e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.169662426385455376e+02 3.984492375211892335e-10 7.957515990676686051e-05 0.000000000000000000e+00 1.963495408493620871e-03
2.170971423324451166e+02 3.843717551314323285e-10 6.496498441284649628e-05 0.000000000000000000e+00 1.963495408493620871e-03
2.173589417202442178e+02 3.575222053181161085e-10 3.460789722984281333e-05 0.000000000000000000e+00 1.963495408493620871e-03
2.174898414141437968e+02 3.443927915036395672e-10 1.917826029373156425e-05 0.000000000000000000e+00 1.963495408493620871e-03
2.177516408019428695e+02 3.186575632480581630e-10 -1.091410125577689971e-05 0.000000000000000000e+00 1.963495408493620871e-03
2.178825404958424485e+02 3.059221149827646852e-10 -2.519620428771895081e-05 0.000000000000000000e+00 1.963495408493620871e-03
2.181443398836415497e+02 2.808844786857244337e-10 -5.070976854010967726e-05 0.000000000000000000e+00 1.963495408493620871e-03
2.182752395775411287e+02 2.686605239121132989e-10 -6.166276882476675605e-05 0.000000000000000000e+00 1.963495408493620871e-03
2.185370389653402015e+02 2.450663013158168508e-10 -7.884736196782222398e-05 0.000000000000000000e+00 1.963495408493620871e-03
2.186679386592397805e+02 2.338711866418033777e-10 -8.507426633886275400e-05 0.000000000000000000e+00 1.963495408493620871e-03
2.189297380470388816e+02 2.129011997643343088e-10 -9.277853673049679705e-05 0.000000000000000000e+00 1.963495408493620871e-03
2.190606377409384606e+02 2.032543714542656905e-10 -9.425214449066601893e-05 0.000000000000000000e+00 1.963495408493620871e-03
2.193224371287375334e+02 1.856935801379250575e-10 -9.242727209799871547e-05 0.000000000000000000e+00 1.963495408493620871e-03
2.194533368226371124e+02 1.777680969339697685e-10 -8.922200932610017509e-05 0.000000000000000000e+00 1.963495408493620871e-03
2.197151362104362136e+02 1.635355130612811323e-10 -7.859870015492333249e-05 0.000000000000000000e+00 1.963495408493620871e-03
2.198460359043357926e+02 1.570923419102961838e-10 -7.150051609634609600e-05 0.000000000000000000e+00 1.963495408493620871e-03
2.201078352921348653e+02 1.453864529719146745e-10 -5.501053839603728336e-05 0.000000000000000000e+00 1.963495408493620871e-03
2.202387349860344443e+02 1.399311763736094188e-10 -4.585835969539003030e-05 0.000000000000000000e+00 1.963495408493620871e-03
2.205005343738336023e+02 1.296659887639827865e-10 -2.669808235746485981e-05 0.000000000000000000e+00 1.963495408493620871e-03
2.206314340677331813e+02 1.246964873244320375e-10 -1.687803580074590258e-05 0.000000000000000000e+00 1.963495408493620871e-03
2.208932334555323109e+02 1.150361391590875356e-10 2.489664765949562098e-06 0.000000000000000000e+00 1.963495408493620871e-03
2.210241331494318899e+02 1.102760350444518313e-10 1.173533290757701594e-05 0.000000000000000000e+00 1.963495408493620871e-03
2.212859325372310479e+02 1.009416617784846822e-10 2.814236143397586356e-05 0.000000000000000000e+00 1.963495408493620871e-03
2.214168322311306270e+02 9.638341872924703219e-11 3.515217900179503345e-05 0.000000000000000000e+00 1.963495408493620871e-03
2.216786316189297850e+02 8.757407768615625303e-11 4.617824947884740182e-05 0.000000000000000000e+00 1.963495408493620871e-03
2.218095313128293640e+02 8.338510787131850010e-11 5.022257923857656551e-05 0.000000000000000000e+00 1.963495408493620871e-03
2.220713307006284936e+02 7.551876786872814384e-11 5.548613520241351148e-05 0.000000000000000000e+00 1.963495408493620871e-03
2.222022303945280726e+02 7.188932471310894950e-11 5.666648751753095226e-05 0.000000000000000000e+00 1.963495408493620871e-03
2.224640297823272306e+02 6.525883493856252576e-11 5.596884525819754486e-05 0.000000000000000000e+00 1.963495408493620871e-03
2.225949294762268096e+02 6.225363710289757574e-11 5.413189522569630851e-05 0.000000000000000000e+00 1.963495408493620871e-03
2.228567288640259392e+02 5.683082403985057293e-11 4.764591552282495927e-05 0.000000000000000000e+00 1.963495408493620871e-03
2.229876285579255182e+02 5.436314160303431603e-11 4.323383119258548762e-05 0.000000000000000000e+00 1.963495408493620871e-03
2.232494279457246762e+02 4.985541787021704299e-11 3.301925493502850146e-05 0.000000000000000000e+00 1.963495408493620871e-03
2.233803276396242552e+02 4.774338077786561750e-11 2.738132972361043911e-05 0.000000000000000000e+00 1.963495408493620871e-03
2.236421270274233848e+02 4.374582154095908794e-11 1.570247199910357918e-05 0.000000000000000000e+00 1.963495408493620871e-03
2.237730267213229638e+02 4.180067618559049736e-11 9.730707287548663611e-06 0.000000000000000000e+00 1.963495408493620871e-03
2.240348261091221218e+02 3.800194282370037400e-11 -2.200822628016323688e-06 0.000000000000000000e+00 1.963495408493620871e-03
2.241657258030217008e+02 3.612452032465250480e-11 -7.976149833958939969e-06 0.000000000000000000e+00 1.963495408493620871e-03
2.244275251908208304e+02 3.243695369071244430e-11 -1.840817674988277989e-05 0.000000000000000000e+00 1.963495408493620871e-03
2.245584248847204094e+02 3.063496171103049863e-11 -2.289635647912042528e-05 0.000000000000000000e+00 1.963495408493620871e-03
2.248202242725195674e+02 2.715049641018631587e-11 -2.974296855716289953e-05 0.000000000000000000e+00 1.963495408493620871e-03
2.249511239664191464e+02 2.549320122488971958e-11 -3.213704733159298470e-05 0.000000000000000000e+00 1.963495408493620871e-03
2.252129233542182760e+02 2.238118763432763848e-11 -3.500933605376541178e-05 0.000000000000000000e+00 1.963495408493620871e-03
2.253438230481178550e+02 2.094792999800610373e-11 -3.555384253053113107e-05 0.000000000000000000e+00 1.963495408493620871e-03
2.256056224359170130e+02 1.833737890829938151e-11 -3.512476583151282741e-05 0.000000000000000000e+00 1.963495408493620871e-03
2.257365221298165920e+02 1.716014097063759180e-11 -3.411899204762411023e-05 0.000000000000000000e+00 1.963495408493620871e-03
2.259983215176157501e+02 1.504663331695289940e-11 -3.039621117866986937e-05 0.000000000000000000e+00 1.963495408493620871e-03
2.261292212115153291e+02 1.409033982225906092e-11 -2.772677725245143837e-05 0.000000000000000000e+00 1.963495408493620871e-03
2.263910205993144587e+02 1.235661370553028391e-11 -2.096211505192468308e-05 0.000000000000000000e+00 1.963495408493620871e-03
2.265219202932140377e+02 1.155172656228615698e-11 -1.706358517844072713e-05 0.000000000000000000e+00 1.963495408493620871e-03
2.267837196810131957e+02 1.004776711284457248e-11 -9.020921488336250394e-06 0.000000000000000000e+00 1.963495408493620871e-03
2.269146193749127747e+02 9.325534158519506855e-12 -5.021552574719374530e-06 0.000000000000000000e+00 1.963495408493620871e-03
2.271764187627119043e+02 7.931145999011954871e-12 2.354199777620851204e-06 0.000000000000000000e+00 1.963495408493620871e-03
2.273073184566114833e+02 7.249947780966664339e-12 5.733815526792151828e-06 0.000000000000000000e+00 1.963495408493620871e-03
2.275691178444106413e+02 5.927099724871796195e-12 1.188945541292133710e-05 0.000000000000000000e+00 1.963495408493620871e-03
2.277000175383102203e+02 5.291537254871551694e-12 1.466963151605575562e-05 0.000000000000000000e+00 1.963495408493620871e-03
2.279618169261093499e+02 4.091726966078712342e-12 1.965130390716421014e-05 0.000000000000000000e+00 1.963495408493620871e-03
2.280927166200089289e+02 3.540122412076633619e-12 2.176020456035257923e-05 0.000000000000000000e+00 1.963495408493620871e-03
2.283545160078080869e+02 2.549541439882060930e-12 2.484375224285004778e-05 0.000000000000000000e+00 1.963495408493620871e-03
2.284854157017076659e+02 2.120142243881348621e-12 2.573377170489103531e-05 0.000000000000000000e+00 1.963495408493620871e-03
2.287472150895067955e+02 1.396816304673580946e-12 2.587179160148239936e-05 0.000000000000000000e+00 1.963495408493620871e-03
2.288781147834063745e+02 1.104158200530814465e-12 2.516581852558080781e-05 0.000000000000000000e+00 1.963495408493620871e-03
2.291399141712055325e+02 6.507658976263782912e-13 2.238801228357545933e-05 0.000000000000000000e+00 1.963495408493620871e-03
2.292708138651051115e+02 4.821036823556174021e-13 2.046618873262626145e-05 0.000000000000000000e+00 1.963495408493620871e-03
2.295326132529042411e+02 2.483278739567211769e-13 1.615673923145597853e-05 0.000000000000000000e+00 1.963495408493620871e-03
2.296635129468038201e+02 1.699004563575043979e-13 1.390721546511749459e-05 0.000000000000000000e+00 1.963495408493620871e-03
2.299253123346029781e+02 7.505837332584974470e-14 9.770978636468464413e-06 0.000000000000000000e+00 1.963495408493620871e-03
2.300562120285025571e+02 4.683450987045245105e-14 7.940012521983189469e-06 0.000000000000000000e+00 1.963495408493620871e-03
2.303180114163017151e+02 1.753299918728800356e-14 4.975372683996211491e-06 0.000000000000000000e+00 1.963495408493620871e-03
2.304489111102012942e+02 9.878470321955679768e-15 3.827100965289954801e-06 0.000000000000000000e+00 1.963495408493620871e-03
2.307107104980004237e+02 3.113908370194424281e-15 2.140261947636550551e-06 0.000000000000000000e+00 1.963495408493620871e-03
2.308416101919000027e+02 1.571079433264506388e-15 1.562196169086451596e-06 0.000000000000000000e+00 1.963495408493620871e-03
2.311034095796991608e+02 4.158353403512290466e-16 7.787781541292615853e-07 0.000000000000000000e+00 1.963495408493620871e-03
2.312343092735987398e+02 1.864107185979828300e-16 5.405353992923984541e-07 0.000000000000000000e+00 1.963495408493620871e-03
2.314961086613978694e+02 4.138086277390337055e-17 2.394203211837924471e-07 0.000000000000000000e+00 1.963495408493620871e-03
2.316270083552974484e+02 1.634597322658694756e-17 1.583003008766463947e-07 0.000000000000000000e+00 1.963495408493620871e-03
2.318888077430966064e+02 3.040430951591144469e-18 6.194450961534253838e-08 0.000000000000000000e+00 1.963495408493620871e-03
2.320197074369961854e+02 1.048569738160250801e-18 3.907204946013063063e-08 0.000000000000000000e+00 1.963495408493620871e-03
2.322815068247953150e+02 1.630979478267240496e-19 1.339124329646217704e-08 0.000000000000000000e+00 1.963495408493620871e-03
2.324124065186948940e+02 4.861009451672387718e-20 8.067506777411004213e-09 0.000000000000000000e+00 1.963495408493620871e-03
2.326742059064940520e+02 6.293538940127909651e-21 2.391804822520844826e-09 0.000000000000000000e+00 1.963495408493620871e-03
2.328051056003936310e+02 1.604049754678259418e-21 1.377550489431685535e-09 0.000000000000000000e+00 1.963495408493620871e-03
2.330669049881927606e+02 1.711828844104676334e-22 3.470795229699787926e-10 0.000000000000000000e+00 1.963495408493620871e-03
2.331978046820923396e+02 3.697192696884584488e-23 1.912456234793410825e-10 0.000000000000000000e+00 1.963495408493620871e-03
2.334596040698914976e+02 3.189987863151210439e-24 3.991192750713638333e-11 0.000000000000000000e+00 1.963495408493620871e-03
2.335905037637910766e+02 5.812641115763190465e-25 2.105146513990468572e-11 0.000000000000000000e+00 1.963495408493620871e-03
