# q:1.000000e+00, m:1.836000e+03, N:480 - x,px,py,pz,w
1.965536587426306312e+02 -8.340105325160733496e-02 1.472168024366549664e-02 0.000000000000000000e+00 1.963495408493620871e-03
1.966844241764724188e+02 -9.327051492825749746e-02 1.528465986188969235e-02 0.000000000000000000e+00 1.963495408493620871e-03
1.969460093281271327e+02 -1.106216363120075957e-01 1.561077580721710253e-02 0.000000000000000000e+00 1.963495408493620871e-03
1.970768643871973609e+02 -1.161945950809629841e-01 1.536797410058384980e-02 0.000000000000000000e+00 1.963495408493620871e-03
1.973386617046999163e+02 -1.233280406133455270e-01 1.405089551559970604e-02 0.000000000000000000e+00 1.963495408493620871e-03
1.974695670460345980e+02 -1.266615688088313929e-01 1.302965948407167063e-02 0.000000000000000000e+00 1.963495408493620871e-03
1.977313944205562279e+02 -1.324501731683751515e-01 1.044278702907532226e-02 0.000000000000000000e+00 1.963495408493620871e-03
1.978623143042823074e+02 -1.345533935288414917e-01 8.932733179782201272e-03 0.000000000000000000e+00 1.963495408493620871e-03
1.981241638824614881e+02 -1.376583635956528939e-01 5.668875701238560577e-03 0.000000000000000000e+00 1.963495408493620871e-03
1.982550844724433432e+02 -1.391034413537063918e-01 3.949449032109716637e-03 0.000000000000000000e+00 1.963495408493620871e-03
1.985169297413236507e+02 -1.412725404663124074e-01 4.521271282450882445e-04 0.000000000000000000e+00 1.963495408493620871e-03
1.986478564394729460e+02 -1.416873406770323141e-01 -1.270932865781963707e-03 0.000000000000000000e+00 1.963495408493620871e-03
1.989097180746850313e+02 -1.416014990099470072e-01 -4.479656025977822587e-03 0.000000000000000000e+00 1.963495408493620871e-03
1.990406454808819774e+02 -1.415015047691244310e-01 -5.966862707998742826e-03 0.000000000000000000e+00 1.963495408493620871e-03
1.993025027945640772e+02 -1.409428385065913392e-01 -8.712495597045195189e-03 0.000000000000000000e+00 1.963495408493620871e-03
1.994334324125148044e+02 -1.403613886307863712e-01 -9.898057306115093379e-03 0.000000000000000000e+00 1.963495408493620871e-03
1.996952991543323890e+02 -1.385292723316191021e-01 -1.164841598152750041e-02 0.000000000000000000e+00 1.963495408493620871e-03
1.998262327990207723e+02 -1.373234201948335675e-01 -1.219898629717991456e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.000881038505950471e+02 -1.344158425961086145e-01 -1.260320705680046532e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.002190363983025350e+02 -1.328490649051916050e-01 -1.244137325571195024e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.004809063269325407e+02 -1.290751529153051358e-01 -1.133805811791955068e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.006118442790218808e+02 -1.266486035574679314e-01 -1.043086919934770908e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.008737263574479073e+02 -1.210163736867950618e-01 -8.021227851380142299e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.010046632188019089e+02 -1.181176009774829033e-01 -6.606364163857573329e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.012665390906981600e+02 -1.117433762312580320e-01 -3.650005356838724804e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.013974787047843051e+02 -1.080370337094300470e-01 -2.129160638258985327e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.016593638448983938e+02 -9.972953621215788211e-02 9.287423716358837213e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.017903037870964056e+02 -9.532729030646841517e-02 2.452226769105773918e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.020521843220142841e+02 -8.595026085019982776e-02 5.443108163697335522e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.021831221991664904e+02 -8.098699162215618197e-02 6.858091405481613750e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.024450006229623398e+02 -7.034176208745002157e-02 9.352884398961315918e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.025759393168748943e+02 -6.462121654186714359e-02 1.039786095028014459e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.028378175102309626e+02 -5.266271252625782939e-02 1.196752190936564361e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.029687511818559074e+02 -4.670109800311995907e-02 1.248568783545072301e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.032306173599247359e+02 -3.451881457727608293e-02 1.296723136699191523e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.033615498697247119e+02 -2.815081661992704931e-02 1.290081294329157267e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.036234142656392123e+02 -1.529881498127788966e-02 1.205548884613641056e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.037543392948059875e+02 -9.210041594259893438e-03 1.134114467318631143e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.040161841448744156e+02 2.532724103266312254e-03 9.541907833711765069e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.041471037036538974e+02 8.305826500870683998e-03 8.479425598651429280e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.044089375608088801e+02 1.920780108976972295e-02 6.102624397318900940e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.045398450157773027e+02 2.393664917544096465e-02 4.824367395057952909e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.048016426513851229e+02 3.137775272022416684e-02 2.206558145812675259e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.049325274252622364e+02 3.364822335947281751e-02 8.930608511281672851e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.051942540812087543e+02 3.260068597748137786e-02 -1.657441676161104703e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.053250790154943957e+02 2.738212927771267041e-02 -2.868506586872929427e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.055867074082634360e+02 1.311816284503549562e-02 -5.077758270224559667e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.057175436071328818e+02 7.999938736979985560e-03 -6.035874214786424857e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.059792699778674887e+02 3.000752604304778720e-03 -7.525371386084457256e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.061101573323577725e+02 3.561258894383578788e-03 -8.042236824706013032e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.063719655648702087e+02 8.660625451820880977e-03 -8.572105133176553121e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.065028692116431728e+02 1.159478425173487981e-02 -8.575422426571843032e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.067646790981820857e+02 1.788366549130320643e-02 -8.027074012448820114e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.068955821225873137e+02 2.104690897900760721e-02 -7.517508118517805815e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.071573903227261155e+02 2.747038937365792188e-02 -6.167371225193559597e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.072882928746636253e+02 3.070729628423259083e-02 -5.361034869703342962e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.075501004831662613e+02 3.727619152523035939e-02 -3.599394453933401836e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.076810026137534635e+02 4.056136715433143747e-02 -2.668449350742455733e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.079428084261532490e+02 4.712883423390221149e-02 -7.869099010436734001e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.080737087313877680e+02 5.033182165256785967e-02 1.823937672980609041e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.083355098841068695e+02 5.665907010378565256e-02 2.240095559254709056e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.084664080017262791e+02 5.976742748044149012e-02 3.286055362768834035e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.087282040838504997e+02 6.585099268592337074e-02 5.271488013185838227e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.088590985951460652e+02 6.873159491597619075e-02 6.183661083650052182e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.091208865435210669e+02 7.425593105474861955e-02 7.756312842480342015e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.092517774595508797e+02 7.688688988282793568e-02 8.367283482928700167e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.095135588458025211e+02 8.192716536824762308e-02 9.074274337079997824e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.096444465158148773e+02 8.428585768829535696e-02 9.164766325191619697e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.099062220048986376e+02 8.875686253392275904e-02 8.801520243544060096e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.100371074332478543e+02 9.084687649848746660e-02 8.403372805752224589e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.102988793260235525e+02 9.476804200345664841e-02 7.358647430260212285e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.104297630164472537e+02 9.654357181915829145e-02 6.740755886213792639e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.106915313032682207e+02 9.973877513177323295e-02 5.409154940403858303e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.108224130009174644e+02 1.010932942997732897e-01 4.695059573962838753e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.110841764617690330e+02 1.032713413744675290e-01 3.168821644766103840e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.112150550335163643e+02 1.039895155147648464e-01 2.341073370283063698e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.114768110208591736e+02 1.046048781199725997e-01 5.044230654603592927e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.116076854328489389e+02 1.043766900726179059e-01 -4.428826944435177923e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.118694339792702976e+02 1.028752208695582759e-01 -2.190057869320843637e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.120003063134380170e+02 1.015533601829399224e-01 -2.965516153434287917e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.122620556702940462e+02 9.815483293726542935e-02 -4.238570896041611233e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.123929319609098627e+02 9.627328499732160094e-02 -4.710565878500637578e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.126546940816055269e+02 9.272650636519011447e-02 -5.239869515465053751e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.127855775319476379e+02 9.136656830418635189e-02 -5.327615954661576309e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.130473533830069641e+02 8.990495790647823338e-02 -5.251259156140889589e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.131782420841448413e+02 8.999535941255754068e-02 -5.093600348500861193e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.134400258051862806e+02 9.146826157827642190e-02 -4.560815522526648000e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.135709176709959536e+02 9.251386743489711795e-02 -4.169577969971789352e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.138327066541652073e+02 9.506748218383112570e-02 -3.083301611709432337e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.139636009145282287e+02 9.641506354403353574e-02 -2.402700470170014702e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.142253937251560103e+02 9.926311112503327649e-02 -8.149798219512015100e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.143562890688179436e+02 1.007043574440822098e-01 6.864393780684884677e-05 0.000000000000000000e+00 1.963495408493620871e-03
2.146180820599092840e+02 1.036198251600413123e-01 1.936485443844472619e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.147489763173676636e+02 1.050177299033132894e-01 2.862316393866551952e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.150107649878336247e+02 1.076920710409228765e-01 4.501860644463985539e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.151416561841394071e+02 1.088932521978512591e-01 5.216121255523078169e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.154034377527914614e+02 1.110622897324788638e-01 6.435414562601779812e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.155343254852574546e+02 1.119830413440667527e-01 6.913182260043703072e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.157961011610388198e+02 1.135954355284364281e-01 7.513352716215004022e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.159269870383840271e+02 1.142795520292481104e-01 7.647594288918805293e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.161887615172411756e+02 1.155465809795722110e-01 7.624106462206458289e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.163196482581421662e+02 1.161500499789915597e-01 7.460397139811924747e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.165814270728548081e+02 1.174451816441986762e-01 6.808849329171993980e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.167123170682083639e+02 1.181589398385353984e-01 6.332848274682938150e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.169741035981654420e+02 1.198186385437755019e-01 5.120197870316719677e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.171049974130872329e+02 1.207526101430915488e-01 4.402462474846928486e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.173667904398915312e+02 1.228574229506104454e-01 2.807861601534625967e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.174976862546785981e+02 1.239692041592488359e-01 1.956611460315078183e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.177594801291842259e+02 1.262827667342124593e-01 2.325145214130803183e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.178903744045045698e+02 1.273890991396960104e-01 -6.131444220659639215e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.181521617926839269e+02 1.294715739412315991e-01 -2.180106665492747078e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.182830515290053199e+02 1.303546989970731096e-01 -2.894223473506763768e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.185448285328317581e+02 1.318256239794804441e-01 -4.159457014123917398e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.186757133041097063e+02 1.323552435083895085e-01 -4.682713327604878795e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.189374819269387444e+02 1.330908271102564933e-01 -5.416487263204930284e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.190683639960248854e+02 1.332829156096635714e-01 -5.632426107072768459e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.193301309599111732e+02 1.334852894111243360e-01 -5.780573254894331992e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.194610145753894983e+02 1.335355306136560838e-01 -5.693741135378774590e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.197227887084175393e+02 1.337121429561446972e-01 -5.133781554444678125e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.198536774544342052e+02 1.338801171228452824e-01 -4.670891280367907641e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.201154636940504759e+02 1.345046588340218785e-01 -3.413871299957068478e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.202463585997685982e+02 1.349683687226501949e-01 -2.649005587683308550e-03 0.000000000000000000e+00 1.963495408493620871e-03
