# q:1.000000e+00, m:1.836000e+03, N:480 - x,px,py,pz,w
2.130394971562630531e+02 4.996844184002745964e-02 3.018162355894564719e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.131703933501615609e+02 4.934571818906226953e-02 3.646816038686873096e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.134321858836465253e+02 4.811143711332104000e-02 4.686758823604599833e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.135630822082719362e+02 4.750355317900400304e-02 5.087954974239252692e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.138248749969660878e+02 4.631706290203702059e-02 5.612680556161451229e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.139557714455514770e+02 4.574091949376223737e-02 5.733285736808768629e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.142175644736224456e+02 4.462863628582089404e-02 5.679386466007951828e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.143484610379694573e+02 4.409087081202590908e-02 5.509319594799413355e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.146102542895237093e+02 4.305286688043079291e-02 4.900653877252170165e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.147411509628530837e+02 4.254670606887729634e-02 4.473104708525753592e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.150029444272300339e+02 4.155824825778047654e-02 3.415595355595287819e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.151338412061386123e+02 4.106779975222268203e-02 2.801423102277650345e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.153956348801594629e+02 4.009372385380896575e-02 1.465129511452519240e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.155265317646512244e+02 3.960300894909873221e-02 7.610405788890803325e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.157883256506218856e+02 3.861768412395919642e-02 -6.471975693091230886e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.159192226421722012e+02 3.811988064803682047e-02 -1.333831150510765284e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.161810167427312308e+02 3.712194914550362435e-02 -2.602361333851436198e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.163119138415989084e+02 3.662286762416683272e-02 -3.169814591859720920e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.165737081547138132e+02 3.563440899650069382e-02 -4.113570122442178345e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.167046053581566127e+02 3.514818104334559157e-02 -4.480657966033123607e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.169663998751939005e+02 3.420022867391851046e-02 -4.968560206366460230e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.170972971775092333e+02 3.374073602218331802e-02 -5.086620500470763195e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.173590918851188007e+02 3.285532321485241936e-02 -5.060010472684514093e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.174899892793394827e+02 3.242843702237815928e-02 -4.919189011242453557e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.177517841638885443e+02 3.160673822405662275e-02 -4.397881728934243672e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.178826816441045082e+02 3.120740468343970869e-02 -4.027062928435340972e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.181444766960779873e+02 3.042994006269806803e-02 -3.103656815603707542e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.182753742590960542e+02 3.004536887897355305e-02 -2.564952528950628086e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.185371694750784570e+02 2.928347544469056887e-02 -1.388912478953408525e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.186680671205177191e+02 2.890047766791449882e-02 -7.675163007763571854e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.189298625017114546e+02 2.813255612324142008e-02 4.784565764457143766e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.190607602305172179e+02 2.774497043995755377e-02 1.087483914628547543e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.193225557787129674e+02 2.696842758114827501e-02 2.215604725459315860e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.194534535909907333e+02 2.658027287991232210e-02 2.721914997298950922e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.197152493044406754e+02 2.581184876088739311e-02 3.568052843963911425e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.198461471979481416e+02 2.543419577106630428e-02 3.899668296229772402e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.201079430696397878e+02 2.469863997508323777e-02 4.347244778931804721e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.202388410397421126e+02 2.434271016299740381e-02 4.460599496600050617e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.205006370587922220e+02 2.365813262608809642e-02 4.456059979959953732e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.206315350997681151e+02 2.332896461642939429e-02 4.341436572545677719e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.208933312549001471e+02 2.269707737865422556e-02 3.900551513350583588e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.210242293618037763e+02 2.239097466388698110e-02 3.582677760149152180e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.212860256449177712e+02 2.179675765658250011e-02 2.785557389918847937e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.214169238149377748e+02 2.150366341999441003e-02 2.318396710225539281e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.216787202227768034e+02 2.092435026620478866e-02 1.295123264763617943e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.218096184553526484e+02 2.063370677670797390e-02 7.529430025682011529e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.220714149884065591e+02 2.005177245473099834e-02 -3.368849858221434346e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.222023132841024733e+02 1.975835131049438753e-02 -8.709233097798957379e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.224641099435259832e+02 1.917080481958868127e-02 -1.862918715323571006e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.225950083023589059e+02 1.887723424138116821e-02 -2.309635074388978748e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.228568050867399677e+02 1.829622442766834500e-02 -3.059631701970361162e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.229877035069561089e+02 1.801085905908384951e-02 -3.355632081918155096e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.232495004108243961e+02 1.745547952903948527e-02 -3.760578000438161150e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.233803988887875391e+02 1.718714319271322927e-02 -3.867172393287566234e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.236421959035676537e+02 1.667191480177014629e-02 -3.879225864986698413e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.237730944347443085e+02 1.642479028029809190e-02 -3.787425029411060073e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.240348915514411203e+02 1.595159299333899494e-02 -3.419121403052886032e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.241657901318481549e+02 1.572304165422425820e-02 -3.149806023225631968e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.244275873438516271e+02 1.528059090528240821e-02 -2.469562769555501136e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.245584859711327681e+02 1.506294886386569561e-02 -2.069046335352618393e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.248202832755578697e+02 1.463373584502415670e-02 -1.188815444377621239e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.249511819491083600e+02 1.441879052210715689e-02 -7.211285892822490162e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.252129793460247811e+02 1.398898851726138037e-02 2.213407896211272430e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.253438780661552698e+02 1.377247622159847446e-02 6.843247729922669054e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.256056755562723595e+02 1.333918388015510256e-02 1.546659141713213059e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.257365743229461827e+02 1.312278287054141276e-02 1.936235101454024665e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.259983719051479056e+02 1.269464500801660914e-02 2.593158500192662141e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.261292707170294136e+02 1.248448852084344321e-02 2.854154004315553883e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.263910683871695255e+02 1.207576125768092257e-02 3.215839961236139910e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.265219672414971512e+02 1.187853522010979407e-02 3.314412220389341135e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.267837649930415580e+02 1.150039894427593717e-02 3.338558196247415344e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.269146638863396674e+02 1.131942670266817760e-02 3.266387082172026446e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.271764617123492656e+02 1.097370993524531338e-02 2.962573987418640198e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.273073606415138670e+02 1.080721721088893743e-02 2.737029410896916204e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.275691585367651442e+02 1.048580380180166860e-02 2.163034645386384680e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.277000574998902778e+02 1.032814070270065068e-02 1.823470117511418465e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.279618554619440829e+02 1.001794123541536671e-02 1.074719367501787981e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.280927544584499458e+02 9.862888968781633250e-03 6.758115267839566453e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.283545524871395571e+02 9.553273911046090278e-03 -1.299907378822590109e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.284854515171722937e+02 9.397446417319165607e-03 -5.267839430600163020e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.287472496129055628e+02 9.085777182122015128e-03 -1.267784152297556921e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.288781486764065676e+02 8.930181705832649849e-03 -1.603594972889464954e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.291399468383323779e+02 8.622437771238802146e-03 -2.172282163323104864e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.292708459343133711e+02 8.471454870143911575e-03 -2.399670799419818534e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.295326441593806521e+02 8.177989951800463189e-03 -2.718606929138219774e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.296635432858018078e+02 8.036546496387905053e-03 -2.808267023283148589e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.299253415691715361e+02 7.765732783403757680e-03 -2.840430684655447235e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.300562407234452280e+02 7.636397433820777542e-03 -2.784768628278060376e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.303180390599148382e+02 7.389888898165284173e-03 -2.537292797377117548e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.304489382396916142e+02 7.271510743037155368e-03 -2.350594861161186822e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.307107366252611200e+02 7.043615306088209932e-03 -1.871732127412421010e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.308416358290525352e+02 6.932137605045292188e-03 -1.587070082654921110e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.311034342617475943e+02 6.713332962276394658e-03 -9.572794817774807341e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.312343334890421147e+02 6.604175682251024228e-03 -6.208433788628342498e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.314961319685853880e+02 6.386519276992988665e-03 6.035959896879078412e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.316270312194291137e+02 6.277075229326547351e-03 3.965752718133477850e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.318888297460355830e+02 6.058306604384305037e-03 1.026048824726460973e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.320197290203636555e+02 5.949130567295913760e-03 1.312179177389692086e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.322815275934050874e+02 5.733256701827598584e-03 1.798732545264254135e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.324124268905062252e+02 5.627393465584103020e-03 1.994467602211143498e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.326742255077961374e+02 5.421740197234516459e-03 2.272113363900148952e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.328051248262081572e+02 5.322726221712358388e-03 2.352363738464021137e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.330669234842588082e+02 5.133395429521128532e-03 2.389083171030633446e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.331978228221044560e+02 5.043156568979130332e-03 2.347026956305126311e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.334596215171229687e+02 4.871545425713809385e-03 2.147981002572344755e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.335905208726747730e+02 4.789362885389084230e-03 1.995236247116901618e-01 0.000000000000000000e+00 1.963495408493620871e-03
