# q:-1.000000e+00, m:1.000000e+00, N:480 - x,px,py,pz,w
1.965637711111620831e+02 5.720277768780517719e-03 1.209841634898729257e-01 0.000000000000000000e+00 1.963495408493620871e-03
1.966939314442678892e+02 4.679765303350832961e-03 1.118979936278203940e-01 0.000000000000000000e+00 1.963495408493620871e-03
1.969554773889646810e+02 2.497186995129633408e-03 8.869285556191577879e-02 0.000000000000000000e+00 1.963495408493620871e-03
1.970860650719996556e+02 1.400125110753328711e-03 7.508623271127401466e-02 0.000000000000000000e+00 1.963495408493620871e-03
1.973482705407359958e+02 -2.844995068006009580e-04 4.496028623801540808e-02 0.000000000000000000e+00 1.963495408493620871e-03
1.974790890721450580e+02 -8.697488542099909847e-04 2.904711277022543892e-02 0.000000000000000000e+00 1.963495408493620871e-03
1.977414276228357721e+02 -1.198910949871499895e-03 -3.190455139743253454e-03 0.000000000000000000e+00 1.963495408493620871e-03
1.978721860692378129e+02 -1.039527294162241166e-03 -1.891565213346502183e-02 0.000000000000000000e+00 1.963495408493620871e-03
1.981341198824181049e+02 4.776818392654598455e-06 -4.832597590583956326e-02 0.000000000000000000e+00 1.963495408493620871e-03
1.982646073060379308e+02 7.028070221671632416e-04 -6.152052951955286342e-02 0.000000000000000000e+00 1.963495408493620871e-03
1.985258926978480361e+02 2.370695465912692028e-03 -8.388418024381882887e-02 0.000000000000000000e+00 1.963495408493620871e-03
1.986560867790300335e+02 3.125945093558259863e-03 -9.274191669627936119e-02 0.000000000000000000e+00 1.963495408493620871e-03
1.989168734300478150e+02 4.408164281467365914e-03 -1.051895184606486122e-01 0.000000000000000000e+00 1.963495408493620871e-03
1.990469286986676423e+02 4.764111452501830837e-03 -1.086715024921187517e-01 0.000000000000000000e+00 1.963495408493620871e-03
1.993076296638992062e+02 4.977631809367293395e-03 -1.099715431393877840e-01 0.000000000000000000e+00 1.963495408493620871e-03
1.994377726555402717e+02 4.747493547835296424e-03 -1.078740157672073985e-01 0.000000000000000000e+00 1.963495408493620871e-03
1.996988128179744137e+02 3.864857755181085389e-03 -9.844606058253915770e-02 0.000000000000000000e+00 1.963495408493620871e-03
1.998292125745921908e+02 3.201151985974030455e-03 -9.136226464439138606e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.000907986050551415e+02 1.795037167876135063e-03 -7.312216325181022936e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.002214798748552198e+02 1.073425966605559296e-03 -6.233234202731208207e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.004835062873214611e+02 -5.106321252007560256e-05 -3.839352043477935877e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.006143477747961299e+02 -4.575985749958803687e-04 -2.567441252396523640e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.008764829171255712e+02 -7.286262262373602392e-04 1.224662147987290450e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.010072980903372581e+02 -6.575485014008292627e-04 1.277701244719583323e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.012691923469865571e+02 -3.555507948239120322e-05 3.648963530731995364e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.013998406270802093e+02 3.941594237038370356e-04 4.720008629537521261e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.016613241208833074e+02 1.449253857836524211e-03 6.543009690037245030e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.017917834797906096e+02 1.934555629096934397e-03 7.272714177201843044e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.020529383776789700e+02 2.776958366889410289e-03 8.311872780245339876e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.021833025484390021e+02 3.020330468303701263e-03 8.613569657989995909e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.024443874372865650e+02 3.195692920896295829e-03 8.763517057926435705e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.025748008223719125e+02 3.066846745656205860e-03 8.617979855969987169e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.028360902321475976e+02 2.536282488394199161e-03 7.907568223807587282e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.029666637999927730e+02 2.123342107335688799e-03 7.360758608282430560e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.032282975229359749e+02 1.238128747397337177e-03 5.940840001590449310e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.033590514354924323e+02 7.763534806761512516e-04 5.094413410035647516e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.036209712975653474e+02 4.593648563769049111e-05 3.211813715064108093e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.037518323442376698e+02 -2.260634148709193911e-04 2.206730065856965864e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.040138339167375818e+02 -4.306815329019040065e-04 1.652242433118070869e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.041446852972435977e+02 -4.035493834980626330e-04 -8.406991009394050585e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.044065469660874612e+02 -4.197685263234080845e-05 -2.729350975000074953e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.045372977725171495e+02 2.169827064509490672e-04 -3.586968474468268941e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.047989057363504344e+02 8.681470425415823387e-04 -5.052374515382045128e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.049295379522755240e+02 1.172365257641421084e-03 -5.643971251520085719e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.051909358942094457e+02 1.709850410431290255e-03 -6.496117227701378449e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.053215050818045597e+02 1.870711438524708895e-03 -6.750978455377833198e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.055828509526016035e+02 2.001495431395478638e-03 -6.902249640067344150e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.057134467885875324e+02 1.931753455821535927e-03 -6.803263102541250162e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.059749132227909740e+02 1.619602624210243758e-03 -6.273212075554662759e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.061056065090942582e+02 1.368836566383527329e-03 -5.855544731389585034e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.063672850551237161e+02 8.242370611091940020e-04 -4.761444212871727977e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.064980908865035474e+02 5.362870838934155268e-04 -4.104730130093156570e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.067599505847589114e+02 7.397449343862251558e-05 -2.639913683481350318e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.068908257912576119e+02 -1.022346054923850014e-04 -1.854682774586893096e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.071527434078373915e+02 -2.477149210512259096e-04 -2.569570118312478058e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.072836165419273016e+02 -2.409211338444118783e-04 5.331576626467778024e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.075454549674255418e+02 -3.604153875897759185e-05 2.019666675732285921e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.076762688359991955e+02 1.165855661593460718e-04 2.697599054176080813e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.079379543551964957e+02 5.088861402898793834e-04 3.860244491487828389e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.080686956082451786e+02 6.950184922120687843e-04 4.332973512972876362e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.083302505698309517e+02 1.028799062179973790e-03 5.020828990685909793e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.084609513799850333e+02 1.131913183146636111e-03 5.231699731683647769e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.087224699667548578e+02 1.223439259261274552e-03 5.373540255969889295e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.088531846440247932e+02 1.187102775611400401e-03 5.307917952190953359e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.091147726477603328e+02 1.007576876956195640e-03 4.916760517815279424e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.092455451705878602e+02 8.588954912228750210e-04 4.601227108739584792e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.095072608000195657e+02 5.315014726848906650e-04 3.767124668743156157e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.096381018123106514e+02 3.563571208628222090e-04 3.263262826222008972e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.098999292724126065e+02 7.099711819656253438e-05 2.135858596767375994e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.100308139216323866e+02 -3.987736975981305727e-05 1.529330319909354488e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.102926805897085387e+02 -1.385768424013645759e-04 2.928037557228752377e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.104235661748344626e+02 -1.400697431759451714e-04 -3.205676554114744725e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.106853892144856104e+02 -2.705943205669485065e-05 -1.476998878183355401e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.108162406727920200e+02 6.085534279048004187e-05 -2.006321091703962972e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.110779737442088901e+02 2.916498329363622971e-04 -2.917317379851223219e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.112087818059043798e+02 4.028418364674009062e-04 -3.290017406364437874e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.114704358098113346e+02 6.048762565634349534e-04 -3.837340986797656978e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.116012186635363150e+02 6.691169342119277419e-04 -4.008733321868348382e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.118628484395529199e+02 7.301718080782303600e-04 -4.135548934022502399e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.119936381846212328e+02 7.120643329532117590e-04 -4.093479276505108261e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.122553069717710059e+02 6.112314427250639150e-04 -3.808258088239684785e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.123861302348898619e+02 5.251406808915421538e-04 -3.572580005104733503e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.126478740360691120e+02 3.328176440450388799e-04 -2.943644224579489849e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.127787379768517440e+02 2.288279679862315584e-04 -2.561390561724407114e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.130405491415323809e+02 5.694847093524273130e-05 -1.703221176767217085e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.131714397993672208e+02 -1.095533348523566170e-05 -1.240020173847900496e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.134332765017266524e+02 -7.534795020116153699e-05 -2.937053057519816400e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.135641689398359233e+02 -7.937066983277168129e-05 1.769837440600371958e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.138259822911908543e+02 -1.879868124118335652e-05 1.066319848830244582e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.139568555404858898e+02 3.065356399979132047e-05 1.474688292939727724e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.142186172027175246e+02 1.632535258419499837e-04 2.179927446152340326e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.143494651318279125e+02 2.281184455861607154e-04 2.470042302594814554e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.146111800938427336e+02 3.474183114536854872e-04 2.899735433107695354e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.147420127348001699e+02 3.863727008253493660e-04 3.036841400713869571e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.150037121789107459e+02 4.255285366436061217e-04 3.146347722872175345e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.151345480544293594e+02 4.169873080125778564e-04 3.120576271694481055e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.153962688770625107e+02 3.617364587995031979e-04 2.915250351000665818e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.155271237131016164e+02 3.130550284405105434e-04 2.741258840675621367e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.157888876027714957e+02 2.026733908809859742e-04 2.272318606179793768e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.159197660263416765e+02 1.423833234045648421e-04 1.985589807623702047e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.161815695200980372e+02 4.133269143999177290e-05 1.339617496696176788e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.163124638826719490e+02 8.107180762737090140e-07 9.898666795085810099e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.165742834439778903e+02 -3.975683366115057986e-05 2.737465576148098538e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.167051795158270409e+02 -4.382359655824088644e-05 -8.333636081134087464e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.169669869550308761e+02 -1.232604622594103379e-05 -7.594895176453536623e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.170978724955562598e+02 1.482727618145243524e-05 -1.070869057151754150e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.173596509323126043e+02 8.923742351385678282e-05 -1.610403362608227307e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.174905220457381745e+02 1.261961225522827980e-04 -1.833474867028177246e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.177522735627546240e+02 1.949621827939333860e-04 -2.166526518552670463e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.178831356445352583e+02 2.179765117215281764e-04 -2.274610913863463896e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.181448775586787576e+02 2.422369735890251034e-04 -2.366599286141306269e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.182757410482243472e+02 2.384890975747853417e-04 -2.351824297732126728e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.185374943815020572e+02 2.089740761959575112e-04 -2.206008756430024101e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.186683683448792976e+02 1.820879150285585591e-04 -2.079079106705718563e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.189301458347130165e+02 1.201859750046659276e-04 -1.733399877278173074e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.190610331584050243e+02 8.603992911668950378e-05 -1.520759106167530322e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.193228333846719806e+02 2.802641261986558129e-05 -1.039957483747113928e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.194537299837582793e+02 4.439650059552034483e-06 -7.788499405859882971e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.197155400075903060e+02 -2.032347488319361219e-05 -2.430069724340881091e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.198464379475389023e+02 -2.358139434005011246e-05 2.481746306126544205e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.201082418860187033e+02 -7.736556134403402914e-06 5.330686842910176831e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.202391341889252203e+02 6.805288152945216870e-06 7.677622594482121782e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.205009222373012676e+02 4.758086327809370598e-05 1.175731624459588898e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.206318065125167607e+02 6.814711348323941728e-05 1.345202988627564392e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.208935794112601911e+02 1.068484869542772121e-04 1.600160094225047680e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.210244584854366110e+02 1.201036314627517559e-04 1.684194346944567836e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.212862256246687878e+02 1.346694152436822339e-04 1.759686788152382483e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.214171052446084786e+02 1.331933170517509389e-04 1.752090832932741427e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.216788783226041346e+02 1.178371787042322696e-04 1.649996466462153727e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.218097635911698546e+02 1.033377434506897946e-04 1.558508828089279902e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.220715499033504443e+02 6.942669694072180426e-05 1.306611133199184552e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.222024425632335749e+02 5.053614617247917574e-05 1.150704814470068262e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.224642416192188250e+02 1.801710652240923422e-05 7.968547584463990530e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.225951395443922252e+02 4.624351583053830166e-06 6.041165493375202922e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.228569443961622767e+02 -1.003779290299448501e-05 2.076689225239738805e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.229878432634199044e+02 -1.235318266341133704e-05 9.062791612294510829e-05 0.000000000000000000e+00 1.963495408493620871e-03
2.232496451666189046e+02 -4.655982266629330889e-06 -3.686734664722326332e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.233805410908135798e+02 2.940698352980128524e-06 -5.435546124403467863e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.236423344901774612e+02 2.476726458452441703e-05 -8.484962940829543152e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.237732260508016395e+02 3.594783802043063686e-05 -9.757333567095004614e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.240350111230250434e+02 5.722338517814883410e-05 -1.168548262796404065e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.241658997622112679e+02 6.467073027379745005e-05 -1.233021483154972744e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.244276814800922182e+02 7.316262633981494878e-05 -1.293728552265642484e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.245585702889666209e+02 7.268616818947391930e-05 -1.290630139582593476e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.248203550135340834e+02 6.490798855487801898e-05 -1.220200969416177991e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.249512467977081371e+02 5.727077210536508190e-05 -1.155057352894489631e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.252130386069346173e+02 3.911796147886162725e-05 -9.736291053001487963e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.253439343872192069e+02 2.890480210046032704e-05 -8.606291278997217978e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.256057331751260051e+02 1.109599172575145173e-05 -6.031443907871452542e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.257366318741324562e+02 3.670419151964578837e-06 -4.624726876879875145e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.259984339969277585e+02 -4.772409130356962677e-06 -1.724597420354454392e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.261293333128813572e+02 -6.299705564667330113e-06 -2.685005286546296964e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.263911340659406619e+02 -2.711755643631082058e-06 2.507148618424688905e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.265220318854869959e+02 1.153373419807246194e-06 3.795469187060210303e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.267838281963281872e+02 1.255784576274856119e-05 6.048744312836116382e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.269147236999093025e+02 1.849277665832613058e-05 6.992911943937472549e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.271765155413312698e+02 2.991357914638363789e-05 8.433550552517087365e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.273074094442463888e+02 3.399492311183241662e-05 8.921741655599554205e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.275691993864264759e+02 3.880704020421263595e-05 9.400932208582079425e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.277000933125423501e+02 3.872541893005869272e-05 9.396521372828078866e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.279618847340900061e+02 3.489535577355905451e-05 8.918053426591833477e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.280927801898677387e+02 3.096845392737326825e-05 8.459782042922702611e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.283545753149394102e+02 2.147854677332472660e-05 7.168193316535101736e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.284854728806648154e+02 1.608562367507441036e-05 6.358548355631940888e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.287472717362907986e+02 6.564626269611795916e-06 4.506058770186039363e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.288781708804675645e+02 2.547905549127335631e-06 3.490877144312759094e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.291399716003435856e+02 -2.175006642272407583e-06 1.393061336013847297e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.292708711253588660e+02 -3.122520530447445050e-06 3.374781153140465027e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.295326712360511578e+02 -1.519606650626813709e-06 -1.679074680142779788e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.296635700189557667e+02 3.986275189825014276e-07 -2.617374321158139582e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.299253678620441690e+02 6.221827490834751673e-06 -4.263549795766571719e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.300562654435613581e+02 9.301092314632989890e-06 -4.956196445203104803e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.303180609422037151e+02 1.529306286555671117e-05 -6.019835969817670038e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.304489576675439650e+02 1.747678363257629922e-05 -6.384753042822668978e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.307107521195492836e+02 2.013097834458757939e-05 -6.756547337228505437e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.308416488224703187e+02 2.017706352596165180e-05 -6.766498974350733039e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.311034439818800763e+02 1.834422566536260282e-05 -6.446813420791414756e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.312343414531142116e+02 1.637172325660773425e-05 -6.128436733856266680e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.314961385052021967e+02 1.152193477672694454e-05 -5.219617728872132968e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.316270370657438207e+02 8.737666364571640263e-06 -4.646110800806482061e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.318888360675821900e+02 3.761322854408312223e-06 -3.328577404043298917e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.320197354626203321e+02 1.637389137185257613e-06 -2.604327520629984467e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.322815354811183397e+02 -9.396405927853718524e-07 -1.103886245467443784e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.324124351018448635e+02 -1.503195403996638673e-06 -3.471872450390449307e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.326742348660920072e+02 -8.296178644443442403e-07 1.101283098654161872e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.328051341293829637e+02 9.509637257055135408e-08 1.776827875378409437e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.330669327651415585e+02 2.993893843650195243e-06 2.965704799170459406e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.331978314203706191e+02 4.552685060849097232e-06 3.467987146549543834e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.334596288556988952e+02 7.621248669882825408e-06 4.244092546701768581e-03 0.000000000000000000e+00 1.963495408493620871e-03
