# q:1.000000e+00, m:1.836000e+03, N:480 - x,px,py,pz,w
2.004723274022729811e+02 -1.502064717388605641e-01 9.243987765036488103e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.006032029060690718e+02 -1.475272912290401806e-01 9.244212086156132057e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.008652582111341474e+02 -1.369273334769853800e-01 9.223320687562304096e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.009962913064385361e+02 -1.307590591523198342e-01 9.210205410765171831e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.012584900090497229e+02 -1.151234808882640875e-01 9.210913386204840504e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.013897378158420111e+02 -1.044857903461220844e-01 9.214873475114598433e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.016524797467199619e+02 -8.005222995785432616e-02 9.190608557897465489e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.017839153271423527e+02 -6.832006713774196882e-02 9.174196038804593566e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.020469799687859336e+02 -4.581956825240627446e-02 9.178626513316767190e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.021786432723575047e+02 -3.497690127071462207e-02 9.185694009349167164e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.024423372848878273e+02 -7.459625232080317747e-03 9.158151473685465643e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.025744253711388296e+02 1.399760547091340179e-02 9.139052536143051336e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.028389456942649360e+02 6.690340819546572448e-02 9.144978537461375973e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.029712614031039948e+02 9.405508622394875839e-02 9.152697165560926950e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.032359894599612744e+02 1.445486784068815700e-01 9.121579215152068355e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.033683874880689757e+02 1.647054392093061093e-01 9.101509143266816194e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.036328946158328677e+02 1.913228642626642606e-01 9.107912089710008645e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.037647505647213677e+02 1.954213976115277696e-01 9.114302441822902390e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.040277538160169399e+02 1.884887045690824547e-01 9.079216959047883406e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.041589608448247191e+02 1.795524960122095726e-01 9.058206508182175664e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.044209561969194340e+02 1.566485006564787286e-01 9.062338792373877527e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.045518250880232358e+02 1.461340859163695327e-01 9.067506259329608485e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.048132740612985572e+02 1.275480788438724256e-01 9.032580656732531760e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.049438120115105164e+02 1.195149199026050990e-01 9.011924456670936025e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.052041732948975152e+02 1.010448801693455967e-01 9.014670489281080730e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.053337547867952821e+02 8.736901698734714228e-02 9.021492278651595600e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.055925002842294873e+02 5.700943547224887609e-02 9.002020153684518571e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.057222073151964423e+02 4.467542686709756461e-02 8.990588928135458558e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.059823545789793684e+02 2.498370610669149033e-02 9.008277269027991155e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.061127840946597019e+02 1.673026638014594308e-02 9.022516828497367889e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.063739972526103656e+02 1.589633447992797391e-03 9.014958511058836742e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.065045167642271906e+02 -6.622552396670912563e-03 9.006073104879394955e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.067654592296637759e+02 -2.181321672177986143e-02 9.019177492703585580e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.068959416337769994e+02 -2.702840283511965397e-02 9.030289964359022696e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.071570275124917373e+02 -3.349264932028428454e-02 9.026159193739849863e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.072876797478706408e+02 -3.550316834171748925e-02 9.019678031127616701e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.075491837519674618e+02 -3.699479493987063716e-02 9.027225452403178554e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.076800035482578721e+02 -3.642867903203614310e-02 9.034486249615016583e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.079417626322205024e+02 -3.305978161042609498e-02 9.033092148966383877e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.080726782659085359e+02 -3.060918220737405757e-02 9.029136312144960159e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.083346047692182026e+02 -2.376822783213576248e-02 9.030671558150917509e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.084656182903329977e+02 -1.915253702682313125e-02 9.033352654906822918e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.087277191654011119e+02 -8.272312805912583611e-03 9.033032458276803092e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.088587728439649709e+02 -2.618992037713488256e-03 9.030970795447298017e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.091209265357624645e+02 9.534041256390193841e-03 9.026216008733169670e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.092520416053909855e+02 1.628824481327838941e-02 9.024901860381468431e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.095143319093179741e+02 3.085517250738294137e-02 9.028982200059421353e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.096454799513256262e+02 3.836584179821178608e-02 9.030910539859987943e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.099078104624403238e+02 5.406154675278761201e-02 9.023228998905547579e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.100389998742867874e+02 6.234121805407188965e-02 9.018940867304631789e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.103013950005093875e+02 7.888595405198123300e-02 9.026569676394049623e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.104325636491185207e+02 8.646915589403095237e-02 9.031334578634391940e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.106948612291495238e+02 1.007091362650285593e-01 9.020255957658202331e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.108259904075130464e+02 1.076391478830557580e-01 9.013467023427450785e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.110881883844242850e+02 1.207261928660967598e-01 9.025448412316109791e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.112192279939820878e+02 1.265171631163912458e-01 9.032983668110755159e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.114811853150301602e+02 1.365236390477914674e-01 9.016807777957286212e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.116120881616865859e+02 1.406361811262480666e-01 9.006466884802089966e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.118737593457735215e+02 1.473950001854676950e-01 9.021906066157734348e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.120045259810881646e+02 1.501814826501763900e-01 9.033000042290276112e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.122659776871181521e+02 1.551109742919894452e-01 9.017188319347070255e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.123966872586892976e+02 1.575406471618346627e-01 9.005734941208935057e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.126581383613254559e+02 1.629116562572162641e-01 9.023352880005311785e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.127889076513542364e+02 1.661530246715560710e-01 9.035955430893624196e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.130505525883853011e+02 1.739242540761027633e-01 9.017379100010164926e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.131814242142705496e+02 1.784711120497361470e-01 9.003864759478271383e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.134432760982261925e+02 1.887597784286087210e-01 9.023860744849046024e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.135742491356911898e+02 1.943369189429656196e-01 9.038718688405525566e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.138362788462982564e+02 2.060162927452231785e-01 9.019630664582843887e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.139673140644667342e+02 2.118175126076950465e-01 9.004909228739104224e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.142294085294322201e+02 2.229903722442230229e-01 9.025041776774599209e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.143604432265377682e+02 2.280633753383540518e-01 9.040530742247115947e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.146224858028874110e+02 2.370550160344430113e-01 9.022590822974534477e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.147534795603463920e+02 2.408293047661320685e-01 9.008250358412571088e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.150154047248676648e+02 2.467405411187204578e-01 9.027274788711273003e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.151463174767372664e+02 2.486743414045510803e-01 9.041802236263250109e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.154080573582790237e+02 2.503937696457207429e-01 9.023518816946910198e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.155388810154177577e+02 2.500517134557094789e-01 9.009226972404814609e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.158004577951925569e+02 2.463961799483007087e-01 9.026817323367413923e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.159312118730575776e+02 2.426507386922245879e-01 9.040889113980088692e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.161926466191125655e+02 2.319556514123178037e-01 9.024963404652452167e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.163233093046229953e+02 2.253661387299122076e-01 9.012042202070915612e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.165845072574255710e+02 2.106322551221504746e-01 9.029205919672297735e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.167150177248250600e+02 2.029885241672334528e-01 9.043000691750977503e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.169760249599461019e+02 1.879122460421180918e-01 9.029729031218903558e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.171066226732760356e+02 1.809360945290829914e-01 9.017704330231191868e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.173679686098985258e+02 1.671948675023675057e-01 9.031599904441413654e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.174986675172442290e+02 1.596731889773375657e-01 9.043854546929611885e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.177600539880496626e+02 1.426334111744470834e-01 9.034028493208122283e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.178906871491984418e+02 1.326162796595953264e-01 9.024237608175377304e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.181518386055866756e+02 1.101533052189274109e-01 9.035744631455391515e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.182823503361768189e+02 9.806252367842245576e-02 9.046135920100885960e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.185433173356835539e+02 7.388098965942076213e-02 9.039275565124172112e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.186738080808425480e+02 6.287680546843558982e-02 9.031436708240544228e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.189348709340404753e+02 4.426329789432501688e-02 9.039714691791731014e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.190654720051055904e+02 3.733945994538630242e-02 9.047969662034807507e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.193268536991689075e+02 2.822478186969743646e-02 9.044610510971890470e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.194576454231653599e+02 2.586538009015303119e-02 9.039334967268824930e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.197194313737578284e+02 2.486220787158076317e-02 9.044648317747495600e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.198504106852569180e+02 2.567261728591666015e-02 9.050195564861544285e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.201125136282049937e+02 2.888238348766409072e-02 9.048701452693088450e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.202436042108367360e+02 3.051791905136386207e-02 9.045410133666407192e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.205058283376504846e+02 3.328767049069576711e-02 9.047289305636994905e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.206369255235513549e+02 3.400901390986664496e-02 9.050001876090617379e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.208990541669302274e+02 3.408805790899031157e-02 9.050238250788180099e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.210300489617390838e+02 3.337180160312901850e-02 9.048741371023055931e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.212919054762187727e+02 3.097745541936895719e-02 9.045965416294792470e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.214227594385449720e+02 2.960036703701097310e-02 9.045221696763001886e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.216843713370973319e+02 2.752094051032682315e-02 9.046902418131017552e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.218151514977596719e+02 2.742988976962658018e-02 9.047557408580488795e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.220767300822373613e+02 3.022810163376882242e-02 9.042277401868498155e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.222075606976607958e+02 3.374036810329260339e-02 9.039057478999548440e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.224693925602825004e+02 4.585167436458399692e-02 9.041114079300091935e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.226004382669374309e+02 5.491948191621125186e-02 9.042827566344501487e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.228628140258755650e+02 7.878220523053980351e-02 9.034937894253831404e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.229941436428910038e+02 9.324908657676855839e-02 9.030050605084083068e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.232570391043000200e+02 1.252808884835182879e-01 9.034959945357938157e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.233885581101326068e+02 1.414286316726569570e-01 9.038911152161497545e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.236516325680379396e+02 1.709484605315039207e-01 9.029987559433551303e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.237831045535498617e+02 1.822802905506296922e-01 9.023769543448727486e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.240458705721410126e+02 1.985346843157016206e-01 9.029465698999605133e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.241771225369717513e+02 2.037916196666520463e-01 9.034102042546987652e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.244393627014760852e+02 2.092856369168001052e-01 9.024099373394016931e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.245703375484137609e+02 2.098789726312992321e-01 9.017261645143737417e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.248320158238132649e+02 2.062178767948416869e-01 9.024001868515678891e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.249627186340420337e+02 2.015091977111093946e-01 9.029146383704761587e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.252239267484981724e+02 1.862405641487600017e-01 9.016914994541163405e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.253544696694404763e+02 1.755818521165588286e-01 9.008370687438635015e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.256155669434392905e+02 1.531329397169423900e-01 9.014232039630742325e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.257461972623236761e+02 1.446107838942044532e-01 9.019566665123717516e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.260077956631814118e+02 1.373327640507959746e-01 9.005748430799948284e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.261388656497848899e+02 1.412879424124308669e-01 8.995756949448318295e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.264014892188863541e+02 1.607265344610871449e-01 8.999660499287240063e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.265329804049601137e+02 1.733956191209498621e-01 9.004300627589313221e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.267961803454751077e+02 2.014522288179446396e-01 8.989267475737648064e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.269277824487892303e+02 2.148008586176426982e-01 8.978823315204181258e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.271907959830175798e+02 2.361154721422134006e-01 8.980378558177044314e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.273220674693185401e+02 2.414418422509734541e-01 8.983281228610059781e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.275839586760027942e+02 2.383900782095891291e-01 8.966672523557667890e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.277144507490010881e+02 2.280556624468831894e-01 8.955889239785897165e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.279747488154569623e+02 1.947250316137175696e-01 8.954509056101340840e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.281046997899187829e+02 1.750790933662694226e-01 8.955983422941529281e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.283643593516490853e+02 1.313511367203316627e-01 8.939427575059479426e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.284941464077617752e+02 1.079880422255821149e-01 8.928553911164485973e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.287538733993467588e+02 6.400778120226097156e-02 8.924713357951197246e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.288839595104412865e+02 4.724738773843216444e-02 8.925845454064670371e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.291447254813002701e+02 2.692911817362676763e-02 8.913753826199823788e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.292754846313237920e+02 2.495525815059430885e-02 8.905472386241497333e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.295377642322376346e+02 3.542888670712402571e-02 8.902425117237387601e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.296692705114810167e+02 4.619978480686739997e-02 8.903142549329281889e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.299327807178175647e+02 7.325395565371228823e-02 8.892769817492433577e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.300646066916695531e+02 8.573170511696660834e-02 8.885530099810672305e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.303282006659783292e+02 1.051547988402637412e-01 8.880078357558819375e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.304598300314463302e+02 1.099421566413012474e-01 8.878699223793696128e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.307226279382924190e+02 1.105417516208652279e-01 8.868509307740559278e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.308537038354869821e+02 1.069190609067769693e-01 8.861782514623403693e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.311150159830487212e+02 8.811842528653823781e-02 8.851468152012386108e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.312451159778915439e+02 7.038415612777004782e-02 8.846762613155623265e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.315045236419254877e+02 2.407285044848925942e-02 8.834784879475894928e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.316340400475873480e+02 -5.402455918228545734e-04 8.827465183052691546e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.318931379952548468e+02 -4.246443686723978816e-02 8.810008964725245251e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.320229968860215592e+02 -5.299469341238009779e-02 8.801055901965309201e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.322835151099671407e+02 -5.758988379291304915e-02 8.787098865382062148e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.324142639169348570e+02 -5.559096937452226439e-02 8.780539562165425287e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.326768101075537345e+02 -3.971693265191232614e-02 8.762233562214184410e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.328086384786581107e+02 -2.310274126102911108e-02 8.752484580356841622e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.330731114256912235e+02 2.113926806658746049e-02 8.739476768521872805e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.332055293875822599e+02 4.393086804849466454e-02 8.732556413467086782e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.334703549821999218e+02 8.179644655389048391e-02 8.705050867309604545e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.336025080020653775e+02 9.093022798623093261e-02 8.689793793767231541e-04 0.000000000000000000e+00 1.963495408493620871e-03
