# q:1.000000e+00, m:1.836000e+03, N:480 - x,px,py,pz,w
2.016509801846162873e+02 5.818473463432710397e-04 -6.477599245441195697e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.017818798386244055e+02 5.684140603774852883e-04 -7.220723693585406888e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.020436791495040438e+02 5.424442792689295953e-04 -8.283612385041780324e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.021745788061852238e+02 5.300253538589824211e-04 -8.597746092346653102e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.024363781221400416e+02 5.064551200049701015e-04 -8.768871658721681672e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.025672777812181380e+02 4.953277332662933295e-04 -8.631811384417881206e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.028290771016861811e+02 4.743792266035114875e-04 -7.936236061932791519e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.029599767629017038e+02 4.644601876353474535e-04 -7.393720568223118017e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.032217760874289070e+02 4.456280203854741211e-04 -5.983230633003036592e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.033526757506036517e+02 4.365385092342784841e-04 -5.138352504151345174e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.036144750789302407e+02 4.189075329253259860e-04 -3.261712769244558968e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.037453747439811593e+02 4.101944849179776356e-04 -2.256338062169989736e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.040071740760205614e+02 3.929504844032379908e-04 -2.170237699880714355e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.041380737429283272e+02 3.843255338111853901e-04 7.913545924344338178e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.043998730786625799e+02 3.671559224492004433e-04 2.683311560732108692e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.045307727474070703e+02 3.586180063628790289e-04 3.545875293502287473e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.047925720867611403e+02 3.417932306069172547e-04 5.020115996819309034e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.049234717572721536e+02 3.335800912638508479e-04 5.618184252231678277e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.051852711000418878e+02 3.177065718505681568e-04 6.481783234645624447e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.053161707721858988e+02 3.101212324416621714e-04 6.742690901738181142e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.055779701180524910e+02 2.957393067775325717e-04 6.904231073497361926e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.057088697916564115e+02 2.889612252161248432e-04 6.809377485245636519e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.059706691402662386e+02 2.762267422536891976e-04 6.286478557727015470e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.061015688151660186e+02 2.702130895260384342e-04 5.870889408157542455e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.063633681662297477e+02 2.588278880639220897e-04 4.781255852960773767e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.064942678423109612e+02 2.533488428514890428e-04 4.125276744104149074e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.067560671956586873e+02 2.427498492173119798e-04 2.663254005895186391e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.068869668728659690e+02 2.375232511961775832e-04 1.877897169765299634e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.071487662284373812e+02 2.271968240391025089e-04 2.812385173727494775e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.072796659067554401e+02 2.220367693878865986e-04 -5.099915888045335188e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.075414652645363844e+02 2.117709203385970942e-04 -1.997967700940283392e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.076723649439522035e+02 2.066668695201157025e-04 -2.678177082435660716e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.079341643038964094e+02 1.966096137840099328e-04 -3.844892975491083498e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.080650639843684360e+02 1.917005372549494564e-04 -4.320635453099352236e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.083268633463539743e+02 1.822148811800406245e-04 -5.013834004714698422e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.084577630278014340e+02 1.776849853728422696e-04 -5.227543285590569022e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.087195623916344687e+02 1.691042629489215876e-04 -5.374195008800566192e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.088504620739508937e+02 1.650668266447185867e-04 -5.310519562516779341e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.091122614394149650e+02 1.574964201462989344e-04 -4.922694496911225043e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.092431611225002541e+02 1.539308368279994582e-04 -4.608134434610473146e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.095049604894155948e+02 1.471994511192008714e-04 -3.776077212155817819e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.096358601731975568e+02 1.439696380656927332e-04 -3.272553928636321580e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.098976595414547148e+02 1.377389760127649811e-04 -2.146413083589698151e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.100285592258966858e+02 1.346733457878119882e-04 -1.539833200727278723e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.102903585954571213e+02 1.286271292635705779e-04 -3.038047137513684784e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.104212582805483578e+02 1.256088754008289005e-04 3.100558473002865828e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.106830576514002473e+02 1.196079170551640476e-04 1.467117932026266308e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.108139573371334734e+02 1.166247840624234802e-04 1.997452694224627345e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.110757567092494185e+02 1.107470281439815998e-04 2.910263026678264198e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.112066563956004188e+02 1.078781527800723114e-04 3.284318734115100613e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.114684557689089104e+02 1.023356743942262155e-04 3.834052065483092853e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.115993554558293681e+02 9.969038890741555167e-05 4.006731839837669035e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.118611548302158099e+02 9.468394301037601896e-05 4.135726347495687766e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.119920545176426856e+02 9.233197400377470931e-05 4.094543053757117995e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.122538538929774177e+02 8.793042164107052157e-05 3.810823266222937433e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.123847535808498890e+02 8.586274110340352491e-05 3.575586277211566244e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.126465529570239426e+02 8.197025201966886285e-05 2.947556020594289949e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.127774526452975579e+02 8.010819665034721001e-05 2.565453405307609874e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.130392520222439430e+02 7.652625364704162192e-05 1.707835630530351104e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.131701517108965334e+02 7.476790649960687570e-05 1.244614441048408696e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.134319510885879367e+02 7.130635479089963307e-05 2.985231268954510221e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.135628507776121694e+02 6.958014726399157726e-05 -1.723731342808482170e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.138246501560418835e+02 6.615033292743823087e-05 -1.061971615941578045e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.139555498454329268e+02 6.444558770472959221e-05 -1.470775121857583606e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.142173492245850923e+02 6.108679860143417263e-05 -2.176795975778188924e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.143482489143292469e+02 5.944739749959250183e-05 -2.467500221496829460e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.146100482941630503e+02 5.628054906066352219e-05 -2.898244059057411559e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.147409479842320650e+02 5.476985540988964723e-05 -3.035914385559314310e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.150027473646806584e+02 5.191300534831338814e-05 -3.146374851173380088e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.151336470550383808e+02 5.057288652177274269e-05 -3.120993538249677846e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.153954464360264467e+02 4.806962460595458738e-05 -2.916322015867355011e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.155263461266370655e+02 4.689670667107252933e-05 -2.742523939900531893e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.157881455080996886e+02 4.469486640347002094e-05 -2.273971650698739660e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.159190451989364874e+02 4.364476853662612794e-05 -1.987308061098251588e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.161808445808334795e+02 4.163058699377748448e-05 -1.341568415448987639e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.163117442718831569e+02 4.064419033408995944e-05 -9.918100085973987484e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.165735436541974650e+02 3.870604921652478169e-05 -2.757865399145794510e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.167044433454547914e+02 3.774059101596080905e-05 8.138124097950248659e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.169662427281820385e+02 3.582366398685409145e-05 7.576398536888760693e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.170971424196442854e+02 3.487102410194151060e-05 1.069200085898700317e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.173589418027747797e+02 3.299413363534556309e-05 1.609060071348510090e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.174898414944343870e+02 3.207800041607100676e-05 1.832379263427290697e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.177516408779460448e+02 3.030843004537750462e-05 2.165873848706169336e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.178825405697868121e+02 2.946466287646247548e-05 2.274197423545189223e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.181443399536418326e+02 2.787020585181669449e-05 2.366589887887970978e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.182752396456435235e+02 2.712332990341087508e-05 2.351980942100836275e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.185370390297986489e+02 2.573074709460014225e-05 2.206441355317439318e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.186679387219408000e+02 2.507990240292199815e-05 2.079593791498180952e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.189297381063584567e+02 2.386156243815824933e-05 1.734075416051978832e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.190606377986252085e+02 2.328230238103626477e-05 1.521461866491657239e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.193224371832823181e+02 2.217451775680574314e-05 1.040755064748704467e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.194533368756652578e+02 2.163333962523519320e-05 7.796447567796335743e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.197151362605508496e+02 2.057211677589865231e-05 2.438420712990775098e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.198460359530479877e+02 2.004408716409748640e-05 -2.401596437853438168e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.201078353381582531e+02 1.899645216318337961e-05 -5.323080857211628936e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.202387350307676570e+02 1.847589252650011683e-05 -7.670742069717666894e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.205005344160992991e+02 1.745029497421238441e-05 -1.175174739109740435e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.206314341088160234e+02 1.694964155674263007e-05 -1.344746709967768392e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.208932334943553428e+02 1.598261038185137605e-05 -1.599884319362281787e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.210241331871713726e+02 1.552167837361658766e-05 -1.684016586578444136e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.212859325728982469e+02 1.465122887820521273e-05 -1.759674570088438569e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.214168322658022134e+02 1.424403722646053907e-05 -1.752146957696348525e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.216786316516922852e+02 1.348612837055815716e-05 -1.650165210829262000e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.218095313446725925e+02 1.313278686213306364e-05 -1.558711286350231845e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.220713307307044033e+02 1.247319910882996270e-05 -1.306878169597466659e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.222022304237521837e+02 1.216056754440555100e-05 -1.150982849459487867e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.224640298099127733e+02 1.156448510385500760e-05 -7.971701641061493260e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.225949295030227404e+02 1.127402283486687681e-05 -6.044309667991436784e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.228567288893059697e+02 1.070562586943152366e-05 -2.079995225649316354e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.229876285824769866e+02 1.042315282584434095e-05 -9.380525694480720128e-05 0.000000000000000000e+00 1.963495408493620871e-03
2.232494279688808660e+02 9.863158239502075063e-06 3.683710290504798798e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.233803276621115117e+02 9.584948931605475307e-06 5.432803469276090147e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.236421270486331423e+02 9.036836068543627014e-06 8.482731134823902341e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.237730267419213703e+02 8.769240841464505311e-06 9.755496862513590717e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.240348261285542151e+02 8.252365058818994520e-06 1.168435713958254456e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.241657258218956486e+02 8.006077989643491756e-06 1.232947777983538218e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.244275252086285661e+02 7.541260376478713752e-06 1.293720446272534144e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.245584249020168386e+02 7.324102074890055872e-06 1.290649246250100482e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.248202242888369824e+02 6.920592141987529075e-06 1.220264561167361608e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.249511239822654431e+02 6.732938291540736131e-06 1.155134337962228017e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.252129233691607055e+02 6.383625561877769271e-06 9.737311756385966244e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.253438230626247503e+02 6.218579465094548783e-06 8.607354994100637965e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.256056224495877416e+02 5.904865801652080614e-06 6.032650047533115976e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.257365221430845281e+02 5.752399981038929644e-06 4.625929487074747701e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.259983215301116957e+02 5.454693846962077350e-06 1.725862643705653333e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.261292212236404851e+02 5.306933101986773552e-06 2.697181225738212729e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.263910206107307204e+02 5.014246146992629963e-06 -2.505986113824451578e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.265219203042905463e+02 4.868860386548194814e-06 -3.794412416327580528e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.267837196914425988e+02 4.582426939389132812e-06 -6.047879774392432919e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.269146193850325517e+02 4.442561909259786098e-06 -6.992197414054046600e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.271764187722422719e+02 4.172380122444192292e-06 -8.433106975827983631e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.273073184658604191e+02 4.043668924795639500e-06 -8.921446868599591101e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.275691178531221794e+02 3.800873134419946713e-06 -9.400888773564455153e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.277000175467648262e+02 3.687573341528777921e-06 -9.396582798195610847e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.279618169340720328e+02 3.477378734657922347e-06 -8.918285043441390864e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.280927166277354274e+02 3.379857621445858169e-06 -8.460065139171895482e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.283545160150817139e+02 3.198818787777375757e-06 -7.168570770426187233e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.284854157087635258e+02 3.113546496944360870e-06 -6.358942115010355646e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.287472150961446289e+02 2.951966086122582475e-06 -4.506505085769997934e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.288781147898436075e+02 2.873648151380279011e-06 -3.491322221284066853e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.291399141772571966e+02 2.721067918421968062e-06 -1.393529814765737205e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.292708138709726029e+02 2.645439931518656291e-06 -3.379294965594162488e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.295326132584186212e+02 2.495770004874066773e-06 1.678642489205863474e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.296635129521495458e+02 2.421440117553035815e-06 2.616980489897402680e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.299253123396274248e+02 2.275002563110720662e-06 4.263225851828585794e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.300562120333736402e+02 2.203485800519822748e-06 4.955927630860299492e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.303180114208813052e+02 2.065323805044405496e-06 6.019667064965618201e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.304489111146416747e+02 1.999519633543787998e-06 6.384639249882398740e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.307107105021759139e+02 1.875451538652941325e-06 6.756526679419318226e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.308416101959489026e+02 1.817623639355097452e-06 6.766517413429882014e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.311034095835060214e+02 1.710512675915898312e-06 6.446894878315305791e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.312343092772896966e+02 1.660937545470492269e-06 6.128537346074849207e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.314961086648667958e+02 1.569163975530992061e-06 5.219752697490732084e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.316270083586597934e+02 1.526077057374773098e-06 4.646251720677603211e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.318888077462543151e+02 1.444697775040505104e-06 3.328737015898672151e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.320197074400555550e+02 1.405365063625681349e-06 2.604486713376123405e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.322815068276672719e+02 1.328919815692849745e-06 1.104053904702432566e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.324124065214761856e+02 1.291083478643020835e-06 3.473489494957029099e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.326742059091037902e+02 1.216275981322988184e-06 -1.101127863981717254e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.328051056029211168e+02 1.179131697398041917e-06 -1.776686073993755111e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.330669049905643817e+02 1.105952198149803183e-06 -2.965587511765100347e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.331978046843893821e+02 1.070203600044414037e-06 -3.467889428710306879e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.334596040720474548e+02 1.001127575316695888e-06 -4.244030418467388543e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.335905037658796743e+02 9.682295042047070937e-07 -4.513417621966098886e-03 0.000000000000000000e+00 1.963495408493620871e-03
