# q:1.000000e+00, m:1.836000e+03, N:480 - x,px,py,pz,w
1.927585810266778026e+02 -1.471554549579236551e-02 9.532741572191361958e-04 0.000000000000000000e+00 1.963495408493620871e-03
1.930185280024077201e+02 -2.239597711841592037e-02 9.563444437513891807e-04 0.000000000000000000e+00 1.963495408493620871e-03
1.931486648633628249e+02 -2.861827066719771495e-02 9.582932772394948517e-04 0.000000000000000000e+00 1.963495408493620871e-03
1.934092115737833524e+02 -4.523945137371183922e-02 9.564959057431184422e-04 0.000000000000000000e+00 1.963495408493620871e-03
1.935395786228682198e+02 -5.494983819585952389e-02 9.549628095597798450e-04 0.000000000000000000e+00 1.963495408493620871e-03
1.938005661684202607e+02 -7.359916130225160891e-02 9.585923935717460213e-04 0.000000000000000000e+00 1.963495408493620871e-03
1.939312233296821546e+02 -8.011719469491312973e-02 9.612743033075848032e-04 0.000000000000000000e+00 1.963495408493620871e-03
1.941928675599606038e+02 -8.775327740243962782e-02 9.591665915771880723e-04 0.000000000000000000e+00 1.963495408493620871e-03
1.943238410489307171e+02 -8.930435648890955314e-02 9.570604883058853388e-04 0.000000000000000000e+00 1.963495408493620871e-03
1.945861474093468928e+02 -8.914134451977470674e-02 9.607956822933819141e-04 0.000000000000000000e+00 1.963495408493620871e-03
1.947175079128280402e+02 -8.839136522104007465e-02 9.638063454886979745e-04 0.000000000000000000e+00 1.963495408493620871e-03
1.949805343553191506e+02 -8.900571304228670211e-02 9.616378176698137971e-04 0.000000000000000000e+00 1.963495408493620871e-03
1.951121069228247222e+02 -9.281543489883062326e-02 9.594637718068536967e-04 0.000000000000000000e+00 1.963495408493620871e-03
1.953751771265245623e+02 -1.058479280244301046e-01 9.636180324573346331e-04 0.000000000000000000e+00 1.963495408493620871e-03
1.955065327259373475e+02 -1.138923472268298376e-01 9.668034231137690847e-04 0.000000000000000000e+00 1.963495408493620871e-03
1.957688159312715186e+02 -1.313099891818249043e-01 9.647479729954879565e-04 0.000000000000000000e+00 1.963495408493620871e-03
1.958996933175125719e+02 -1.396839075259895258e-01 9.626888177512056815e-04 0.000000000000000000e+00 1.963495408493620871e-03
1.961606830182332715e+02 -1.587628092979373462e-01 9.670307785258846177e-04 0.000000000000000000e+00 1.963495408493620871e-03
1.962906221039294508e+02 -1.716462525471400546e-01 9.703684869730457539e-04 0.000000000000000000e+00 1.963495408493620871e-03
1.965499401807312836e+02 -1.960453338023999126e-01 9.691356928143090525e-04 0.000000000000000000e+00 1.963495408493620871e-03
1.966797013638699241e+02 -2.018423420968210591e-01 9.673004249232321650e-04 0.000000000000000000e+00 1.963495408493620871e-03
1.969399297654764780e+02 -1.964063046579317129e-01 9.711864331860210926e-04 0.000000000000000000e+00 1.963495408493620871e-03
1.970707042283013379e+02 -1.828470196451602858e-01 9.744542700553659054e-04 0.000000000000000000e+00 1.963495408493620871e-03
1.973331285300535569e+02 -1.460468452908500470e-01 9.739354564717013583e-04 0.000000000000000000e+00 1.963495408493620871e-03
1.974644223282273572e+02 -1.317958165155014849e-01 9.724729918441212071e-04 0.000000000000000000e+00 1.963495408493620871e-03
1.977270998728212703e+02 -1.110557368160416669e-01 9.761354382546360772e-04 0.000000000000000000e+00 1.963495408493620871e-03
1.978584492202641911e+02 -1.033731183652175922e-01 9.791040908808867557e-04 0.000000000000000000e+00 1.963495408493620871e-03
1.981210945910561634e+02 -9.202333678102805892e-02 9.792698199248244927e-04 0.000000000000000000e+00 1.963495408493620871e-03
1.982523268047386864e+02 -8.754886957728391650e-02 9.783628499110638178e-04 0.000000000000000000e+00 1.963495408493620871e-03
1.985145662215548725e+02 -8.420186495477666178e-02 9.814308044880769993e-04 0.000000000000000000e+00 1.963495408493620871e-03
1.986455314660096860e+02 -8.783536144248550726e-02 9.838086714365765553e-04 0.000000000000000000e+00 1.963495408493620871e-03
1.989071087677783112e+02 -1.067085108423860423e-01 9.845870982919321945e-04 0.000000000000000000e+00 1.963495408493620871e-03
1.990376813668090392e+02 -1.224694577978280297e-01 9.842027328150842157e-04 0.000000000000000000e+00 1.963495408493620871e-03
1.992986494280978036e+02 -1.573462653868587247e-01 9.862095075202279276e-04 0.000000000000000000e+00 1.963495408493620871e-03
1.994292184043477789e+02 -1.698015701766740770e-01 9.877648931278261695e-04 0.000000000000000000e+00 1.963495408493620871e-03
1.996904590796936816e+02 -1.873598341046435189e-01 9.889057499607252413e-04 0.000000000000000000e+00 1.963495408493620871e-03
1.998210524366662071e+02 -1.950148761250779517e-01 9.889565818129112534e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.000822662530887044e+02 -2.094327511720948110e-01 9.897647062685156413e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.002129348379365865e+02 -2.171150790503210137e-01 9.904227681710412335e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.004744878420304985e+02 -2.306126954585634437e-01 9.918694393182571605e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.006054225673663893e+02 -2.343464534482450623e-01 9.924130502144180594e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.008674894508122009e+02 -2.380479868669942434e-01 9.921916973728913281e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.009985194019050709e+02 -2.399024237457383357e-01 9.920359576320294994e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.012606568266308784e+02 -2.418754755275693002e-01 9.939713093560793421e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.013918187241773694e+02 -2.406714957633785124e-01 9.950955498272213897e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.016542990735774197e+02 -2.340517153160625030e-01 9.939822946671338175e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.017855786617505203e+02 -2.289399620823075465e-01 9.930673429631949913e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.020482591787304614e+02 -2.138603148568268275e-01 9.954439719897793977e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.021796795788885959e+02 -2.030628057407096732e-01 9.970814850983880304e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.024427154174103123e+02 -1.740433437740275258e-01 9.952638541743644065e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.025743400392689182e+02 -1.553298673144233866e-01 9.937935696221647346e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.028377510570186075e+02 -1.115756642261029052e-01 9.966576790133771773e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.029694875723990890e+02 -8.809815051248115481e-02 9.986806036933397294e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.032330492175919403e+02 -3.911292203095811937e-02 9.962432309968589656e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.033648840370416622e+02 -1.434049501249652810e-02 9.944277900042512372e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.036284664116511181e+02 2.958582659949784283e-02 9.979150134478897635e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.037600682723460466e+02 4.460661813658634012e-02 1.000267684511493491e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.040229466044428648e+02 6.135746454056953403e-02 9.974655133645085690e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.041542567579609226e+02 6.368537696524775860e-02 9.954780371244638208e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.044166314188059630e+02 5.971283114702935491e-02 9.993828448914296534e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.045476848881162368e+02 5.539117627888047457e-02 1.001994076792722763e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.048094820800562275e+02 4.257712534219099121e-02 9.993393634379315726e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.049401849783964451e+02 3.416015480594215836e-02 9.973718079835487086e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.052009849309486924e+02 1.041757605541061490e-02 1.001354259162739535e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.053309226944759303e+02 -6.902234424596988792e-03 1.004025679545417302e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.055904642244861691e+02 -4.349216822332240689e-02 1.001435513054255936e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.057204754035992096e+02 -5.657620224598446101e-02 9.992524846638196640e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.059810625016141898e+02 -7.322451086275000298e-02 1.002563869724938054e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.061116525902287151e+02 -7.791985531585748914e-02 1.005255629024732079e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.063731499933909390e+02 -8.523909988828524964e-02 1.003675459855283073e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.065038508300507658e+02 -9.146211882440480334e-02 1.002180687879802683e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.067651841651126858e+02 -1.077389766441584074e-01 1.006777203383246591e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.068958389451995572e+02 -1.166965109940778234e-01 1.010168624535358415e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.071572085560136713e+02 -1.334614778850785610e-01 1.010283746201058467e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.072879666725496008e+02 -1.395039478630797636e-01 1.009350206399377845e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.075496181175974471e+02 -1.477605727572447181e-01 1.013310107233739371e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.076804870924816271e+02 -1.507843626846179785e-01 1.016106082759523970e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.079423033728666041e+02 -1.550771781618987544e-01 1.016297312122267909e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.080732338945143454e+02 -1.566766033972670502e-01 1.015540441450778382e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.083351543566490420e+02 -1.583838836362139457e-01 1.018518590733727067e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.084661427167656598e+02 -1.582733913384371249e-01 1.020692216217573486e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.087281628937360836e+02 -1.565655400608797765e-01 1.021189513412977968e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.088591729750871764e+02 -1.553695840086030677e-01 1.020806608398775774e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.091212212958066061e+02 -1.517979581323704308e-01 1.023073039985886125e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.092522676802309149e+02 -1.491311839575641118e-01 1.024722776996724819e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.095143966896879704e+02 -1.424339141248051610e-01 1.025762498710424244e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.096454601641049180e+02 -1.387775140829215770e-01 1.025876734072216209e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.099076066528389504e+02 -1.305871269850553129e-01 1.027657087805764142e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.100386931555641468e+02 -1.259236778569743365e-01 1.028892117726479824e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.103008804968727645e+02 -1.161724341951602957e-01 1.030659874317145551e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.104319599598850630e+02 -1.116564598180302126e-01 1.031325809420427422e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.106940996526557228e+02 -1.030306908303513097e-01 1.032650978902256754e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.108251549604423474e+02 -9.874707912088456774e-02 1.033467454914976718e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.110872252723583244e+02 -9.066601408317082056e-02 1.035900233374671990e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.112182202134972044e+02 -8.725168263634626442e-02 1.037077177227367728e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.114801266946052181e+02 -8.158282582861019205e-02 1.037985219331879864e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.116110248855840155e+02 -7.932123652473614672e-02 1.038394471853251776e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.118727221101025862e+02 -7.578157119444484113e-02 1.041229706421352690e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.120035171315825835e+02 -7.447150590571825768e-02 1.042757015381588857e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.122650425682288073e+02 -7.230560778433108016e-02 1.043233528762065564e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.123957901071867980e+02 -7.120664739814872024e-02 1.043260280666703484e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.126573021933053553e+02 -6.825092663269427540e-02 1.046276725373272796e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.127880852704598169e+02 -6.599444800579977455e-02 1.048035012220360686e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.130497220313259845e+02 -5.996281449182464668e-02 1.048144726770842711e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.131805727928166050e+02 -5.632260851435801075e-02 1.047844220062258379e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.134423488697066205e+02 -4.770821005428667327e-02 1.050838788613094000e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.135732684812790865e+02 -4.274445050672692065e-02 1.052690107737880038e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.138351680488805471e+02 -3.179538298880968394e-02 1.052484544093172441e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.139661337500861578e+02 -2.608903480388954921e-02 1.051917814983809691e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.142280884530172500e+02 -1.457406851869961183e-02 1.054610047825088387e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.143590599830308747e+02 -9.072698294400594748e-03 1.056378034162199072e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.146209901215817126e+02 1.412406360597470018e-03 1.056028949698513929e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.147519364304733074e+02 6.334403392959746942e-03 1.055373084118645935e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.150137887299201225e+02 1.527853138806290617e-02 1.057714325647587201e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.151446810531767539e+02 1.904771891153483887e-02 1.059315876910010444e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.154064102452553300e+02 2.525242300937841772e-02 1.058985376567126791e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.155372439281466654e+02 2.767901329809823591e-02 1.058339846611824854e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.157988684410653093e+02 3.127941909699229195e-02 1.060149367352456644e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.159296600301522631e+02 3.244417350258090027e-02 1.061476912481628667e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.161912011615769416e+02 3.312302506524203438e-02 1.061402402584290909e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.163219376273862906e+02 3.229900891032698451e-02 1.060946528234947865e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.165833418521918929e+02 2.765661722930876087e-02 1.062222708038893177e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.167139981944987142e+02 2.333707082829714063e-02 1.063206189031794691e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.169753324971597124e+02 1.297443968192001085e-02 1.063448043321797145e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.171060773608160162e+02 8.470302951959263887e-03 1.063267109130142758e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.173677020087098413e+02 2.874167061903982329e-04 1.064144446735139924e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.174985492502393356e+02 -3.967285633952389798e-03 1.064864831450284492e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.177602698705825333e+02 -1.359324141142053549e-02 1.065749441716662763e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.178911030023124624e+02 -1.954405706267180881e-02 1.066015529237326290e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.181527126150626543e+02 -3.352323947470548654e-02 1.066534689070469579e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.182834781079255890e+02 -4.144607291600504312e-02 1.066931227440802432e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.185449642896327020e+02 -5.779158460879021270e-02 1.068475935950888127e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.186756966621262563e+02 -6.535529357452186938e-02 1.069238222114703282e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.189371808943050155e+02 -7.832241491847094506e-02 1.069446616533566109e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.190679476160284196e+02 -8.322216590066326691e-02 1.069482059246359192e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.193295664559985880e+02 -8.951413292857733628e-02 1.071419382843950656e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.194604300690159846e+02 -9.079004470034411634e-02 1.072504290817131393e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.197222803499208510e+02 -8.990881208422554782e-02 1.072109150205880195e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.198532638499022482e+02 -8.805593834517827512e-02 1.071679542108828175e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.201153404289454727e+02 -8.199473499409369592e-02 1.073954831733931088e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.202464163584140238e+02 -7.816785397477414576e-02 1.075383321526390433e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.205086186646888109e+02 -6.917885955745479987e-02 1.074486891389938789e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.206397166940779755e+02 -6.424537658560396103e-02 1.073664611739991994e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.209018729378838657e+02 -5.414344785927377446e-02 1.076310056129858818e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.210328976138022483e+02 -4.948395495614683198e-02 1.078080127408876775e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.212948359054112473e+02 -4.110091516797029915e-02 1.076898993320006071e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.214257366600677415e+02 -3.752552319491117561e-02 1.075797746727866254e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.216874329179792085e+02 -3.098103351780489081e-02 1.078658648316671532e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.218182385895701429e+02 -2.765222620892426528e-02 1.080616297044688931e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.220798104115514775e+02 -2.012322242964065949e-02 1.078976830635043323e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.222105947622599444e+02 -1.550668895935411462e-02 1.077495709548834980e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.224722244566229676e+02 -3.678679535045739288e-03 1.080244888369505081e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.226031006850412837e+02 4.042321970851119745e-03 1.082283608474867353e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.228650027154069164e+02 2.317462174298810101e-02 1.080349259144138853e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.229960325346634704e+02 3.452146037751177565e-02 1.078649012109546539e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.232582452029135425e+02 6.016731523131207959e-02 1.081389309478893558e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.233894123092347002e+02 7.396992259182541551e-02 1.083483997956081590e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.236518361756500326e+02 1.020151833288663878e-01 1.081365386644547906e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.237830597114590603e+02 1.151717861762775463e-01 1.079593864496889008e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.240454701454941926e+02 1.382734410863231678e-01 1.082544056863634415e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.241766058474389069e+02 1.471987307544100620e-01 1.084809233214204622e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.244387161203347603e+02 1.600340685434362697e-01 1.083126856184483565e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.245696668707169579e+02 1.640794714286676337e-01 1.081565907272646595e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.248313723031076279e+02 1.678126240461127183e-01 1.084483707389974523e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.249621248555239106e+02 1.676665377559164449e-01 1.086618877227164739e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.252234892542124385e+02 1.640552201028403767e-01 1.084893069275451013e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.253541301140154189e+02 1.609816828118162679e-01 1.083256476493063645e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.256154178096856810e+02 1.540140094697636797e-01 1.085506637639325426e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.257461119108322691e+02 1.512023193414175626e-01 1.087309165866570540e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.260076934193486409e+02 1.500151358739318097e-01 1.085521850283832808e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.261386298837635707e+02 1.536415155462295956e-01 1.083893892969087398e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.264007816072449373e+02 1.680704322038172049e-01 1.085595607322524048e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.265319720823966634e+02 1.777533881037554053e-01 1.087097576292310941e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.267945146703430339e+02 2.000666191087299428e-01 1.085466942138663951e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.269258095746950517e+02 2.113271037153789944e-01 1.084046084657757552e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.271883338729607260e+02 2.312090328188926014e-01 1.085424007579284186e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.273194776835815105e+02 2.378992494640629896e-01 1.086691066759286339e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.275814112565703908e+02 2.412441460245607350e-01 1.085650643732575344e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.277121154341590739e+02 2.355752692970323747e-01 1.084697066300892429e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.279731184568506137e+02 2.128619021161834435e-01 1.086053057504438079e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.281034931466637943e+02 1.981525049124280846e-01 1.087218914911490574e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.283640759226980492e+02 1.647378924519226351e-01 1.086960209515843573e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.284943248088405880e+02 1.475948474867834481e-01 1.086457296411853920e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.287548815411391558e+02 1.157087270219893937e-01 1.087696302013092461e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.288852745746947335e+02 1.030530179884849296e-01 1.088720795624945319e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.291464032122441949e+02 8.647222502165113900e-02 1.089148727915489456e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.292771997870463281e+02 8.383240959565484152e-02 1.089068564104340390e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.295392584909806715e+02 8.975846529184206002e-02 1.090122659121621224e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.296705045247273063e+02 9.806985930102213311e-02 1.090917149274627440e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.299333319273056020e+02 1.222806843694554113e-01 1.091858514252739372e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.300648337608863017e+02 1.359335793823057137e-01 1.092131406691371643e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.303278948673456057e+02 1.633803377156721748e-01 1.092709516108887700e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.304593658015106996e+02 1.752181894530417117e-01 1.093078449103723109e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.307220419601007961e+02 1.918590021305695004e-01 1.094181500162626870e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.308531412137012637e+02 1.945092924115289501e-01 1.094623030117429898e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.311147736657530061e+02 1.861561433589973835e-01 1.094377774575435803e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.312452425552421573e+02 1.736562941097477275e-01 1.094138466916332996e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.315056493422029291e+02 1.380325928705414817e-01 1.094813140382235820e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.316356892078865712e+02 1.189514052639784325e-01 1.095134912988444823e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.318957022599522588e+02 8.322304113488770971e-02 1.093832948974749354e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.320258372722920797e+02 6.968318285747239493e-02 1.092921102064910947e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.322865618958438745e+02 5.369189924063409725e-02 1.093030162755797164e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.324172658317968683e+02 5.262608579668250075e-02 1.093232086409103585e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.326793711522414299e+02 6.566532482527490111e-02 1.090977656346285183e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.328107626110564752e+02 8.053036744057995300e-02 1.089492124609381688e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.330740827439007319e+02 1.223924272567951804e-01 1.089303828473882178e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.332059003442550988e+02 1.459935316010693429e-01 1.089406369427341811e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.334696555203368575e+02 1.923894017812680657e-01 1.085904405412138705e-03 0.000000000000000000e+00 1.963495408493620871e-03
